FID,accessibility,WDI,HSA
10468,2.7112435384999998,1.3795314865,3.740259101
10469,2.875318044,1.389138153,3.994213996
10470,2.943365091,1.374673955,4.046167331
10471,3.0765858660000003,1.3826576793333334,4.2539585605
10472,3.235291457,1.387396109,4.488630778
10473,3.0803252905000003,1.372645744,4.227977481
10474,3.194010789,1.373034688,4.385487606
10475,3.380683038333333,1.3643130753333335,4.612192303166666
10476,3.43131203975,1.375506811,4.719280969750001
10477,3.5741504280000003,1.3613859105000001,4.8659581625
10478,3.808209413,1.36654116,5.204074909
10479,2.622129958,1.412464924,3.703666592
10480,2.8715614,1.413397766,4.058658469
10481,3.1084775515,1.3935879285000001,4.331428034
10482,3.0964045595,1.4014841075,4.33865284
10483,2.635812095,1.389924348,3.663579407
10484,2.863089785,1.394288679,3.991973675
10485,2.62057873,1.397089952,3.661184212
10486,2.227677037,1.399390356,3.117389762
10487,2.846402881,1.385649403,3.944673526
10488,3.150661547,1.397826026,4.404076712
10489,3.398405559,1.380005117,4.689817061
10490,3.2780785985,1.3797378253333334,4.5231986625
10491,2.445636241,1.417103569,3.465719845
10492,2.895428875,1.393921228,4.035999775
10493,3.304005829,1.409526243,4.657082923
10494,3.686476248,1.42403761,5.249680827
10495,3.142182112,1.3961790665,4.3870457415
10496,2.14001524125,1.4096302985,3.01588461675
10497,2.475970257333333,1.3893595631666666,3.439943105833333
10498,2.502624866,1.4039370295,3.5137597229999997
10499,2.79548983,1.385880992,3.874216219
10500,2.86015166,1.389615819,3.974511992
10501,2.99885469925,1.39316110925,4.17807806075
10502,3.3072723227500003,1.4030981215,4.64089732825
10503,3.5161059243333335,1.4084625265,4.952340506166666
10504,3.5834928114999998,1.41330283925,5.064596245
10505,3.719132663,1.414237958,5.259738584
10506,4.02835147575,1.417795004125,5.71261710225
10507,3.0135671285,1.3955174253333336,4.204634435166667
10508,3.2760477915,1.398947046375,4.583415438625
10509,3.5959158901111112,1.3901389895555556,4.998829217333333
10510,2.6600190035,1.422689079125,3.785297596
10511,2.69326557225,1.42814185575,3.84631259
10512,2.882668827,1.442179589,4.157326144
10513,3.0034576045000003,1.4493864325,4.3532026335000005
10514,2.900231517,1.470886672,4.265911885
10515,3.201285918,1.43673078875,4.6000539325
10516,3.1208432340833334,1.4302540325,4.46348945725
10517,3.381955048,1.442860877,4.879690627
10518,3.5713373196666667,1.4391612021666667,5.139143444
10519,3.815780508625,1.435792353875,5.47580243975
10520,4.19788436125,1.43532321475,6.0253891159999995
10521,3.444727509625,1.44544590725,4.9807115445
10522,4.3670259645,1.4251224310000001,6.223366544999999
10523,4.544562458,1.4171574285,6.440331032
10524,4.5765682385,1.4140049835,6.4712877085
10525,4.597873487999999,1.4225616644999999,6.5407476365
10526,4.637917182,1.4334944655,6.648559902500001
10527,4.704711412,1.442752108,6.787732309
10528,4.3442397685,1.4306427080000002,6.2149965394999995
10529,4.822066212,1.4476201855,6.98051809225
10530,4.8174426829999994,1.443050353,6.9518013395
10531,4.8551040620000006,1.440589109,6.994202833499999
10532,4.877866284,1.450487906,7.075286053
10533,4.537880786,1.428897774,6.484167754
10534,4.85804716825,1.4384089445,6.9878677279999994
10535,4.9335408735,1.448977326,7.148590130500001
10536,4.98390249,1.4312145362500002,7.13286024725
10537,4.6252534155,1.4440358325,6.679178875
10538,4.967340752,1.44382068825,7.171919981
10539,5.067495609,1.4320979795,7.2571453155
10540,5.057617095,1.42592642,7.211789836
10541,1.757990992,1.458542978,2.563878625
10542,1.808054963,1.458340025,2.6363164975
10543,2.355030408,1.44609249,3.405591787
10544,2.774839054,1.446722586,4.014422332
10545,2.850061102,1.448297469,4.127736281
10546,2.622244638,1.47204694,3.860067194
10547,2.899269266,1.459716106,4.232110043
10548,2.777127477,1.448333392,4.022206458
10549,2.871971184,1.445771154,4.152213093
10550,2.98321059075,1.447868174,4.319299834000001
10551,3.278100008,1.438401435,4.715223756
10552,3.525901327,1.433603661,5.054745052
10553,3.588245424,1.434469589,5.147228939
10554,3.680005024,1.431020396,5.266162247
10555,2.851549466,1.419503067,4.047783212
10556,3.800159605,1.448147115,5.503190168
10557,3.850424836,1.448946556,5.579059805
10558,3.035897092,1.440821769,4.374186617
10559,3.1365045905000004,1.440821769,4.519144090999999
10560,3.273386011,1.4598028305000001,4.7785023695
10561,3.24257099,1.439279125,4.666964738
10562,4.183553799166666,1.4394048195,6.021955819333333
10563,3.597086897,1.445594162,5.199927817
10564,3.21390084025,1.4506935319999998,4.66238017525
10565,3.5388345155,1.45562372,5.1512114615
10566,3.625905189,1.456524346,5.281219183
10567,3.669121232,1.445484093,5.303656375
10568,4.24383990925,1.454362355,6.172081644625
10569,4.493513893,1.449587971,6.513743687
10570,4.251411535333333,1.4587650314999998,6.2021045535
10571,4.2244557375,1.4505135985000002,6.128921399999999
10572,4.3448168185,1.462709565,6.3552056165
10573,4.71104397,1.448600513,6.824420713
10574,4.3657228645,1.4592659625,6.3707551225
10575,4.209434892,1.453532397,6.118549991
10576,4.382839991125,1.454685444375,6.375620848375
10577,1.372659285,1.477732357,2.028423039
10578,1.409032372,1.480255554,2.085727994
10579,1.406592891,1.480255554,2.082116938
10580,1.706837048,1.464017428,2.498839184
10581,1.702379937,1.463721841,2.491810695
10582,1.696861647,1.47335062,2.50007216
10583,1.405196601,1.473718918,2.070864815
10584,1.538190754,1.461394475,2.24790347
10585,1.08789088525,1.50306189675,1.63529866725
10586,1.437811707,1.470367786,2.114112016
10587,1.315525732,1.479812013,1.94673078
10588,1.1959035715,1.5011693515,1.7951893015
10589,1.16536642975,1.50872899025,1.75847137675
10590,1.7761229278333335,1.4621644046666666,2.596012829833333
10591,1.4830306405,1.5047373446666665,2.2294928
10592,2.1163566785,1.464286847,3.0990108085
10593,1.989100402,1.4697505,2.923481311
10594,0.5010694680000001,1.672534369,0.8471120325
10595,1.046839502,1.543005202,1.615278797
10596,1.113619929,1.532386743,1.706496416
10597,0.386460188,1.527207604,0.590204938
10598,0.7678359994999999,1.6582686915,1.2733161625
10599,0.50644218,1.563692455,0.791919816
10600,0.525025745,1.531135809,0.803885719
10601,0.5266483505,1.4757985425,0.777250333
10602,0.542950281,1.482886332,0.805133551
10603,0.557177465,1.470463836,0.819309313
10604,0.558559419,1.473218937,0.822880314
10605,0.5341865135,1.4754575575,0.7882226065
10606,0.7085007105000001,1.580107474,1.1320188595
10607,0.456997188,1.4911213035,0.6815776055
10608,0.477354147,1.503314085,0.717613213
10609,0.519222716,1.484718394,0.7708438854999999
10610,0.579022494,1.448648462,0.838800046
10611,0.564498414,1.4816521900000001,0.836367884
10612,0.7293133,1.501175451,1.094827221
10613,0.669194591,1.51214526,1.011919429
10614,0.407539406,1.49323077,0.608550382
10615,0.30443141,1.548389494,0.471378397
10616,0.458991397,1.582757747,0.72647219
10617,0.492729252,1.575287188,0.776190078
10618,0.446739678,1.466159795,0.654991754
10619,0.427873889,1.537647656,0.657919282
10620,0.478471014,1.521005613,0.727757098
10621,0.49417032,1.57414147,0.777893994
10622,0.504526983,1.500279319,0.756931398
10623,0.28102844,1.49039725,0.418844014
10624,0.48902363,1.495662751,0.731414429
10625,0.332884293,1.543411512,0.51377745
10626,0.439278724,1.539550412,0.67629174
10627,0.593370814,1.523167849,0.903803347
10628,0.443848312,1.558240387,0.691622365
10629,0.609249416,1.507896847,0.918685274
10630,0.652943674,1.538106039,1.004296608
10631,0.432937463,1.571367145,0.680303705
10632,0.379743171,1.602036842,0.608362551
10633,0.410431932,1.541901665,0.632845679
10634,0.268600713,1.518134733,0.407772072
10635,0.4266584005,1.5352791215,0.6539648684999999
10636,0.286830994,1.518551554,0.435567652
10637,0.32972456,1.549171083,0.510799753
10638,0.59431956,1.595980877,0.948522653
10639,0.704080391,1.635516439,1.151535053
10640,0.480457282,1.539908654,0.739860326
10641,0.524966215,1.52247472,0.799247791
10642,0.57794809,1.570640905,0.90774891
10643,0.541366692,1.491011558,0.807183995
10644,0.502597459,1.601628677,0.804974504
10645,0.5021006475,1.583953994,0.795304762
10646,0.509002448,1.577963728,0.8031874
10647,0.511108825,1.583779968,0.809483919
10648,0.597046497,1.662511369,0.992596589
10649,0.536981136,1.676099582,0.900033858
10650,0.485761809,1.602638983,0.778500812
10651,0.577235862,1.595874315,0.921195885
10652,0.587924903,1.59150829,0.935687357
10653,0.593827231,1.59150829,0.945080961
10654,0.5857322,1.657160395,0.970652204
10655,0.57689567,1.630868023,0.940840701
10656,0.631098437,1.64585422,1.038696025
10657,0.624265655,1.652592159,1.031656526
10658,0.623741869,1.618739807,1.009675793
10659,0.743046175,1.644683385,1.222075698
10660,0.598905208,1.673849833,1.002477383
10661,0.609466325,1.672907487,1.019580779
10662,0.610262058,1.660387186,1.013271301
10663,0.60971779,1.672907487,1.020001455
10664,0.5922027298333333,1.5701459213333333,0.9294927515000001
10665,0.595408174,1.493960684,0.889538434
10666,0.614829533,1.543349444,0.948896817
10667,0.601456967,1.517716433,0.912841123
10668,0.628742965,1.52161659,0.956705727
10669,0.63542022,1.559039339,0.990645119
10670,0.59442502,1.559039339,0.92673199
10671,0.648928759,1.659968501,1.077201299
10672,0.558739086,1.637563534,0.914970753
10673,0.651666684,1.6600413330000001,1.082485636
10674,0.404728947,1.737328367,0.7036087154999999
10675,0.276371818,1.739751392,0.480818256
10676,0.381781957,1.655098124,0.6318866
10677,0.335492235,1.764589053,0.592005925
10678,0.275215284,1.783522894,0.49085276
10679,0.313393602,1.730991458,0.542481649
10680,0.363007428,1.764820867,0.640643084
10681,0.360035203,1.750253288,0.630152799
10682,0.390719924,1.753882334,0.685276772
10683,0.366590604,1.774420218,0.650485779
10684,0.384138782,1.744431745,0.670103887
10685,0.346616467,1.7207588,0.596443335
10686,0.3621321405,1.6795447860000001,0.6081677320000001
10687,0.3714388235,1.703429942,0.632708257
10688,0.377360815,1.695548978,0.639833745
10689,0.374369277,1.73957795,0.651244539
10690,0.3952378555,1.6887715669999999,0.6674681984999999
10691,0.263356146,1.768672533,0.465790782
10692,0.271924891,1.742993035,0.473963191
10693,0.282173226,1.756687927,0.495690299
10694,0.317070992,1.777663803,0.563645625
10695,0.324398552,1.721703371,0.55851808
10696,0.350667924,1.685958621,0.591211609
10697,0.340127015,1.730233478,0.588499148
10698,0.365799473,1.713977603,0.626972104
10699,0.402912062,1.747852387,0.70423081
10700,0.420016805,1.77046681,0.743625812
10701,0.362951893,1.715877534,0.622780999
10702,0.389611751,1.743822881,0.679413886
10703,0.400065624,1.725807261,0.690436158
10704,0.398797133,1.743009686,0.695107266
10705,0.441807571,1.787354945,0.789666947
10706,0.410150175,1.78144689,0.730660754
10707,0.518657307,1.760972336,0.913341169
10708,0.415846588,1.727453039,0.718355452
10709,0.4060342515,1.741403788,0.7076219095
10710,0.434229136,1.7581543665,0.763417462
10711,0.368379742,1.729500059,0.637112785
10712,0.378445447,1.730266013,0.654811295
10713,0.380959814,1.729500059,0.65887002
10714,0.40004272,1.735803291,0.694395469
10715,0.428532049,1.700097253,0.728546159
10716,0.432903413,1.721098764,0.745069529
10717,0.493554336,1.723885799,0.85083131
10718,0.553206236,1.738325589,0.961652556
10719,0.39681547,1.714739051,0.680434982
10720,0.436572798,1.73061302,0.755538569
10721,0.441521643,1.773444001,0.78301391
10722,0.452060624,1.743417534,0.788130418
10723,0.542112162,1.746740056,0.946929028
10724,0.480790508,1.808012628,0.869275311
10725,0.46936079,1.788339996,0.839376673
10726,0.400136046,1.787119345,0.715090869
10727,0.363871584,1.783069015,0.648808147
10728,0.430520099,1.788637159,0.770044246
10729,0.338666479,1.7684083,0.598900613
10730,0.356067553,1.786922121,0.636264988
10731,0.346960738,1.761369749,0.611126148
10732,0.390711166,1.779999726,0.695465768
10733,0.380619397,1.788637159,0.680789997
10734,0.374253312,1.773536389,0.663751868
10735,0.34725253,1.761369749,0.611640101
10736,0.393352215,1.779999726,0.700166835
10737,0.383769353,1.803976344,0.692310835
10738,0.395187404,1.778064414,0.70266866
10739,0.335969562,1.769426929,0.594473591
10740,0.423776268,1.709061116,0.724259541
10741,0.570190755,1.721846322,0.981780854
10742,0.318330102,1.830793034,0.582796534
10743,0.341347934,1.773252155,0.60529596
10744,0.321544006,1.767042052,0.568181781
10745,0.314816467,1.784851475,0.561900636
10746,0.322692019,1.734540737,0.559722452
10747,0.387346163,1.780584309,0.689702499
10748,0.244753023,1.340604607,0.3289009985
10749,0.271695699,0.821215765,0.223120791
10750,0.2814471195,1.143397191,0.32823054799999996
10751,0.3198094075,0.740849227,0.235712904
10752,0.340266611,0.6896395765000001,0.234606936
10753,0.3179766265,0.756620023,0.24057483149999997
10754,0.31122587,0.779785432,0.2426894
10755,0.364701909,0.585111206,0.213391173
10756,0.491420038,0.541352978,0.266031701
10757,0.335848127,0.497228013,0.166993097
10758,0.296193374,0.502999837,0.148985219
10759,0.170477497,0.743512405,0.126752134
10760,0.176402472,0.752482598,0.13273979
10761,0.161055309,0.703789008,0.113348956
10762,0.183193593,0.716926729,0.131336383
10763,0.344662245,0.491149519,0.169280696
10764,0.063342065,0.681603215,0.043174155
10765,0.120963071,0.554979681,0.067132046
10766,0.127579393,0.709506421,0.090518399
10767,0.072441371,0.999074138,0.0723743
10768,0.082912658,0.978834017,0.08115773
10769,0.086795661,0.899988637,0.078115109
10770,0.096744754,0.873773323,0.084532986
10771,0.085395657,0.867927044,0.0741172
10772,0.077927496,0.890504525,0.069394787
10773,0.110165868,0.833344014,0.091806067
10774,0.099354814,0.850305213,0.084481917
10775,0.090584909,0.850305213,0.077024821
10776,0.067852928,0.923921381,0.062690771
10777,0.108366242,0.817026504,0.088538092
10778,0.123016627,0.801330911,0.098577026
10779,0.125181891,0.817026504,0.102276923
10780,0.159876989,0.805412893,0.128766988
10781,0.156323625,0.750212438,0.117275928
10782,0.182684022,0.763834778,0.139540409
10783,0.140363791,0.803101473,0.112726367
10784,0.394979562,0.703044149,0.27768807
10785,0.228190962,0.757437335,0.172840354
10786,0.048704421,1.060072645,0.051630224
10787,0.046048680333333335,1.039807562,0.04792594316666667
10788,0.047562119,0.941763534,0.044792269
10789,0.043384435,0.960748147,0.041681515
10790,0.043403813,0.938482147,0.040733704
10791,0.039246783,0.835487276,0.032790188
10792,0.036290086,0.981574679,0.03562143
10793,0.014122954,0.940688377,0.013285298
10794,0.034782529,0.82178804,0.028583866
10795,0.017080134,1.11225069,0.01899739
10796,0.010834596,0.940688377,0.010191978
10797,0.007512693,1.398973101,0.010510056
10798,0.007571074,1.217052086,0.009214392
10799,0.007360921,1.072540872,0.007894889
10800,0.008646992,1.253803036,0.010841625
10801,0.00742725,0.918320911,0.006820599
10802,0.007556511,0.918320911,0.006939302
10803,0.004940686,0.940688377,0.004647646
10804,0.008415882,1.18779055,0.009996306
10805,0.016673158,0.65145059,0.010861738
10806,0.01447509,0.667040567,0.009655472
10807,0.015073755,0.667040567,0.010054806
10808,0.016104802,0.65145059,0.010491483
10809,0.017433497,0.703771005,0.01226919
10810,0.019986166,0.893538756,0.017858414
10811,0.025516648,0.986679251,0.025176747
10812,0.015433376,0.667040567,0.010294688
10813,0.023840489,0.948203177,0.022605628
10814,0.023374478,0.956946971,0.022368135
10815,0.008441907,0.711100086,0.006003041
10816,0.019227784,0.991576271,0.019065815
10817,0.019907267,0.991576271,0.019739574
10818,0.020488137,0.956946971,0.01960606
10819,0.022313882,1.047979547,0.023384492
10820,0.02201494,1.087666762,0.023944919
10821,0.029013542,1.378010935,0.039980978
10822,0.021015889,1.270161926,0.026693582
10823,0.0231015,1.219834005,0.028179995
10824,0.023177546,1.245780821,0.028874142
10825,0.021315797,0.663792815,0.014149273
10826,0.024727898,0.685464104,0.016950086
10827,0.022202553,0.721784668,0.016025463
10828,0.022779878,0.722196027,0.016451538
10829,0.036743452,0.753835871,0.027698532
10830,0.023599196,0.703771005,0.01660843
10831,0.031568111,0.986679251,0.031147601
10832,0.052463917,1.151739828,0.060424782
10833,0.036065281,1.250178023,0.045088022
10834,0.01945762,0.722196027,0.014052216
10835,0.018517525,0.703771005,0.013032098
10836,0.023799805,0.893538756,0.021266048
10837,0.173240811,1.095936983,0.189861012
10838,0.076751852,0.940823432,0.072209941
10839,0.188192469,1.1172830275,0.2102934025
10840,0.146162355,1.071716976,0.156644678
10841,0.168012234,1.094760822,0.183933211
10842,0.055692687,0.983392432,0.054767767
10843,0.060994938,0.967333689,0.059002459
10844,0.080275859,0.954539337,0.076626466
10845,0.208992935,1.205249386,0.251888606
10846,0.203117796,1.167987902,0.237239128
10847,0.074727314,1.143229919,0.085430501
10848,0.166226806,1.12889932,0.187653329
10849,0.197351325,1.304093992,0.257364677
10850,0.156542498,1.333291304,0.208716751
10851,0.286443234,1.333603269,0.382001633
10852,0.096379365,1.318117744,0.127039351
10853,0.138480507,1.298084144,0.17975935
10854,0.123919543,1.248045358,0.154657211
10855,0.131525314,1.223237439,0.160886688
10856,0.259929396,1.316494617,0.34219565
10857,0.28621611,1.279999607,0.366356508
10858,0.14114093,1.206132251,0.170234627
10859,0.35586461,0.98524486,0.350613778
10860,0.370014165,1.034587766,0.382812128
10861,0.36392329700000003,1.002602988,0.364979713
10862,0.398241797,1.003945008,0.399812865
10863,0.398558636,1.035128445,0.412559381
10864,0.384581404,1.124165947,0.432333318
10865,0.36947865150000003,1.0143359809999999,0.374463809
10866,0.243473133,1.01651185,0.248367306
10867,0.208605703,1.086095761,0.22656577
10868,0.269373959,1.0510435500000002,0.283060684
10869,0.31556683,0.997038198,0.314632184
10870,0.257023078,1.0723938519999998,0.2756369785
10871,0.271108712,1.073730213,0.291097615
10872,0.260675479,1.139327964,0.296994863
10873,0.280042232,1.266163536,0.354579262
10874,0.497835546,1.042954814,0.519219979
10875,0.704881358,1.041177738,0.733906778
10876,0.493321904,0.985354391,0.486096904
10877,0.455670417,0.94799106,0.431971481
10878,0.631235904,1.04247147,0.658045421
10879,0.555805119,1.008281294,0.560407905
10880,0.684437188,1.031891812,0.70626513
10881,0.90473682,1.014701869,0.918038142
10882,0.883886535,1.077311256,0.952220913
10883,1.025103397,1.041447466,1.067591336
10884,1.2130702695,1.0329430235000001,1.252994612
10885,0.65651955,1.091064314,0.716305052
10886,0.937365243,1.156650489,1.084203967
10887,1.163660824,1.173431374,1.36547612
10888,0.49353272699999995,1.173181909,0.5785272029999999
10889,0.445135213,1.095765955,0.48811142150000003
10890,1.5333058051666668,1.0642739825,1.6375757976666667
10891,1.803178175,1.113050627,2.007028599
10892,1.7071799395000002,1.0786612076666666,1.84482171
10893,0.7271521555,1.0136988805,0.7371779965
10894,1.064331323,0.992385849,1.056227343
10895,0.961052598,1.024771567,0.984859377
10896,1.2232843885,1.0224373545,1.2506436994999999
10897,1.209292833,0.998106461,1.207002991
10898,1.6403888658333334,1.0777212151666666,1.770511646
10899,1.363291743,1.031670699,1.4064201060000001
10900,1.412149944,1.087214186,1.5353022275
10901,1.6158285623333333,1.10818899675,1.7930600046666667
10902,1.279596683,1.00100534,1.280883112
10903,1.2780960585,1.0127821744999999,1.2944041815
10904,1.2985043035000001,1.0467443095000002,1.3593044129999998
10905,1.133428559,0.99316620875,1.12571137225
10906,1.095143134,0.97972684,1.072941122
10907,1.18348022,0.9898676,1.171488725
10908,1.320741134,1.053481154,1.3951230335
10909,1.198556159,0.963304718,1.154574804
10910,1.4789545629999998,1.0370309325,1.533647339
10911,1.7983975925,1.0351675175000001,1.8615896785000001
10912,1.5237927613333333,1.029132258,1.5678608348333334
10913,1.332659365,1.0535058235,1.4040083365
10914,1.256106348,1.037141647,1.302760206
10915,1.945859711,1.0621188865,2.06676452
10916,2.7257102656666667,1.0517375775,2.8667244210000002
10917,2.023085074,1.055940422,2.136257307
10918,2.6278316860000004,1.0810218,2.8403490575
10919,2.306156522,1.072694244,2.473800827
10920,2.44556809825,1.08669729375,2.6576968515
10921,1.8248315819999998,1.0414048095,1.900320217
10922,2.1492473769375,1.046944723625,2.2489744273125
10923,1.932574999,1.026317394,1.983435336
10924,1.745486884,1.027732646,1.793893855
10925,2.802792833333333,1.0752241823333333,3.013972801
10926,4.128448753055555,1.1415353609999999,4.712723951222222
10927,3.658995625,1.1576754265,4.2343522225
10928,2.0202647445,1.097471935,2.21983107
10929,2.481382048,1.114990863,2.766718311
10930,3.177937725785714,1.2483305345000002,3.966889829714286
10931,3.0928007081,1.2560929655000002,3.88491576475
10932,4.05164966075,1.2010484756875,4.859740551625
10933,3.701816161,1.252888581,4.637963196
10934,3.710958176,1.250248702,4.639620642
10935,3.7027999025,1.2549409539999998,4.646786602000001
10936,4.462955187,1.176810655357143,5.2518344762142855
10937,3.9544278623125,1.216046098875,4.798905197
10938,2.9029570118,1.2007840135,3.4786838298
10939,2.90954622,1.15225532,3.35254011
10940,2.5287967065,1.2878023440000002,3.2572242324999996
10941,2.8403136444,1.2697572508000001,3.6079125399
10942,2.9803719389166665,1.2923528480833333,3.851698416666667
10943,3.1516028263333333,1.3076830246666666,4.121212702833334
10944,3.04565170775,1.28739508025,3.9206051191249998
10945,2.7865652028333336,1.3004758843333333,3.6231986278333337
10946,2.74199943,1.28510406325,3.52350477125
10947,3.0751072425,1.2693105035,3.90325524575
10948,3.184006996333333,1.2659678338333333,4.030781574333333
10949,3.0621412038333333,1.277072835,3.910567621166667
10950,2.879649829,1.26549396475,3.6442672057500003
10951,3.27615797,1.245339044,4.079927433
10952,3.274082522,1.242065962,4.066626459
10953,3.384882301,1.2331819,4.174175588
10954,3.456015013,1.228019793,4.244054839
10955,3.048571918,1.250552844,3.812400282
10956,3.260001595,1.239458044,4.040635201
10957,3.530163238,1.228109073,4.335425503
10958,3.309382115,1.251609717,4.142054813
10959,3.263200948,1.251574404,4.08413878
10960,3.285561527,1.263352523,4.150822446
10961,3.220543937,1.255566089,4.043605755
10962,3.4024047680000002,1.2523587765,4.261078318
10963,3.444827514,1.247998964,4.299141168
10964,3.2415152055,1.2683773695,4.1119750565
10965,3.48812924,1.255821071,4.380466198
10966,1.3990347905,1.4250947665,1.9894168065
10967,1.695951534,1.3445611987500001,2.278983418
10968,1.993445608,1.380248105,2.751449522
10969,2.6965682615,1.3212454784999998,3.5628282295
10970,2.454146498,1.359181792,3.334202417
10971,2.195022946,1.38345657,3.036718917
10972,2.70219977175,1.3385302815,3.61695541275
10973,2.6945246335,1.3714059512499999,3.69544353375
10974,3.29359362275,1.31157802475,4.31981443575
10975,3.069337699666667,1.3022887573333333,3.998740296833333
10976,3.381556267666667,1.3047506635,4.412061619
10977,3.434120135928571,1.2990236957857142,4.460970489
10978,3.10604567075,1.337024653625,4.151298339
10979,2.3457793015,1.32952542075,3.1191314135
10980,2.63355227425,1.31196634925,3.454429995
10981,2.1398742865,1.3990887535,2.993722399
10982,1.7382573745,1.4267862754999998,2.4787822046666665
10983,2.03012293,1.431050193,2.905207811
10984,1.74340036225,1.4750003645,2.57098128325
10985,1.9658334065,1.43368117275,2.81723653475
10986,2.233553448,1.391329038,3.107607769
10987,1.28492336025,1.48194198425,1.9000824605000002
10988,1.4521745097499998,1.48735933475,2.157240197
10989,1.91466390225,1.43988486525,2.753598749125
10990,1.701508771,1.470852559625,2.503332366625
10991,1.622780505125,1.5003195865,2.43381839375
10992,1.845768847,1.472907457,2.71813366525
10993,1.417600158,1.472316494,2.087156093
10994,1.513146074,1.454612872,2.201041757
10995,1.547874226,1.454996453,2.252151508
10996,1.551649589,1.439383275,2.233418468
10997,1.595144379,1.440324154,2.297524979
10998,1.779873658,1.4136735995,2.5148382265
10999,1.882101556,1.413691142,2.660710298
11000,1.908807816,1.4159009095,2.702671766
11001,1.889014493,1.411889122,2.667079013
11002,1.945954293,1.399205497,2.722789942
11003,1.8167936615,1.4072608610000001,2.556404181
11004,1.958552001,1.410884204,2.763290081
11005,1.561211064,1.483877611,2.316646144
11006,1.741783125,1.4951916614999998,2.6045464735
11007,1.539024473,1.475069954,2.2699227540000004
11008,1.683838673,1.465791324,2.468156117
11009,1.768073171,1.469675641,2.59849407
11010,1.7974215359999999,1.4474882515,2.601529626
11011,1.789482579,1.4510446104999999,2.5965637755
11012,1.836213166,1.43667906725,2.637379002
11013,1.3440292660000002,1.4535695634999999,1.953527655
11014,1.36576772075,1.464924148,2.0007116475
11015,1.50159005325,1.45068261525,2.1783021565
11016,1.6024667639999999,1.4449134545,2.3153450015
11017,1.4221251105000001,1.4483029749999998,2.0598542385
11018,1.5063943905000001,1.447637184,2.1806922495
11019,1.616491612,1.443594827,2.333558929
11020,1.5914160915,1.456264928,2.3172563765
11021,1.58617863,1.445889291,2.293438694
11022,1.745622748,1.452341063,2.535239597
11023,1.778181617,1.489830349,2.649188938
11024,1.837855096,1.47436931,2.709677151
11025,1.91473326,1.46233419,2.799979911
11026,1.770641702,1.472262453,2.606849296
11027,2.059044392,1.471341431,3.029557322
11028,1.831173954,1.460783083,2.674947934
11029,1.962529522,1.482457346,2.909366308
11030,2.250477804,1.470891606,3.310208912
11031,2.101540345,1.465101401,3.078969704
11032,2.300977011,1.434724304,3.30126764
11033,2.370026073,1.425983553,3.379618201
11034,2.254140017,1.435699555,3.236267819
11035,1.5290029465,1.465956438,2.2413799395
11036,1.6611972474999999,1.4351054988333332,2.3837176948333334
11037,1.6438469265,1.4550221335,2.3921370345
11038,1.863901424,1.4238771620000001,2.653942781
11039,2.04164978,1.4065278829999999,2.8719656799999997
11040,2.065669954,1.517105658,3.133839574
11041,2.08720757,1.49721684,3.125002321
11042,2.101564302,1.490156009,3.131658675
11043,2.11990368,1.490799417,3.16035117
11044,2.0989140475,1.4816199845,3.109903935
11045,2.0367164285,1.4757705405000001,3.0057216005000003
11046,2.063508939,1.483607341,3.06143701
11047,2.13290209,1.5080935372500002,3.216099972
11048,2.281700387,1.5248232345,3.4790437115
11049,2.093551362,1.5216109871666665,3.1867465056666666
11050,2.4089134704166666,1.4971850025,3.6044808145
11051,2.40964922,1.478103993,3.561712134
11052,2.435278287,1.421839615,3.462575141
11053,2.5270552935,1.4290957235000001,3.6113203575000004
11054,2.5769652905,1.4491672979999999,3.7344025395
11055,2.6507327978333333,1.4574774055,3.8633058183333335
11056,2.4404476835,1.47858933325,3.60054734275
11057,2.67189707,1.4342505799,3.8322401872
11058,2.7112529895,1.44509508575,3.918067563
11059,2.8314864235,1.4447595795,4.0909046635
11060,2.655570003,1.468788917,3.900471788
11061,0.8526192875,1.5642098519999998,1.3338948505000001
11062,1.203302038,1.53331962,1.845046625
11063,1.062964735,1.549417102,1.64697574
11064,1.2955944655,1.540512987,1.9959886275
11065,1.168814918,1.549068547,1.810574426
11066,1.429402805,1.540628452,2.2022048795
11067,1.301211725,1.532101122,1.993587943
11068,0.973181898,1.572007301,1.529849048
11069,1.413038593,1.508097009,2.130999277
11070,1.364843774,1.489595803,2.033065558
11071,1.231878829,1.543142989,1.900965178
11072,1.477716943,1.490635402,2.202737189
11073,1.348021864,1.496648688,2.017515154
11074,1.2047853815,1.503202649,1.8098211764999999
11075,1.365367333,1.484150543,2.026410668
11076,1.469688795,1.47454953,2.167128923
11077,1.348338918,1.499026287,2.021195482
11078,1.24293277,1.5363224684999999,1.909540782
11079,1.71820745475,1.5632102805,2.684100104
11080,1.75790324075,1.5498912345,2.72432336275
11081,1.6869551839999999,1.552340225,2.6187171019999997
11082,1.541140484,1.536609892,2.368131714
11083,1.695094536,1.54583951,2.620344106
11084,1.470040608,1.549035663,2.277145329
11085,1.766581438,1.525250198,2.694478687
11086,1.8496868685,1.5619433429999998,2.888894885
11087,1.954211166,1.520617165,2.971607043
11088,1.9165050424999999,1.5220252935,2.9169978515
11089,1.806032283,1.517601384,2.741106024
11090,1.625562743,1.500035402,2.438401663
11091,2.097852576,1.501866693,3.150694911
11092,1.797648371,1.492174336,2.682404764
11093,1.671678094,1.473501675,2.463220473
