FID,accessibility,WDI,HSA
12282,1.173212595,1.804832433,2.117452142
12282,1.173052615,1.825677213,2.141615429
12283,1.24091794,1.820146691,2.258652682
12283,1.251644727,1.809518503,2.264874293
12283,1.189483886,1.856181225,2.207897657
12283,1.187673499,1.845686703,2.192073185
12284,1.391570188,1.83674065,2.555953532
12284,1.505136422,1.836672103,2.764442078
12285,1.635524233,1.883222686,3.080056339
12285,1.622431246,1.883207446,3.055374603
12286,1.622652926,1.888779026,3.064832812
12286,1.625454776,1.882191539,3.059417227
12286,1.636026673,1.874943629,3.067457788
12286,1.637277787,1.880575648,3.079024736
12287,2.262186029,1.812172396,4.099471077
12287,2.26228729,1.812172396,4.099654579
12287,2.260536047,1.812172396,4.096481026
12287,2.262202081,1.812172396,4.099500165
12287,2.262860199,1.812172396,4.100692789
12287,2.262290518,1.812172396,4.09966043
12287,2.26228729,1.812172396,4.099654579
12287,2.190882747,1.813007605,3.972087082
12287,2.190665957,1.813007605,3.97169404
12287,2.192171099,1.813007605,3.974422874
12287,2.228198485,1.813007605,4.039740799
12287,2.190054107,1.813007605,3.970584751
12287,2.190660785,1.813007605,3.971684663
12287,2.190665957,1.813007605,3.97169404
12288,2.277662987,1.78814672,4.072795599
12289,1.977029074,1.817846796,3.593935969
12289,1.981958339,1.813258199,3.593802208
12290,2.171142387,1.812630679,3.935479298
12290,1.995186171,1.80588328,3.603073348
12290,2.258500156,1.802744065,4.071497752
12290,2.220926729,1.818956535,4.039769188
12291,1.558352126,1.805866002,2.814175122
12291,1.837110144,1.820082435,3.343691903
12292,1.93024723,1.817872415,3.508943194
12293,1.707094894,1.818971941,3.105157712
12293,2.084366177,1.826194771,3.806458613
12294,1.43334746,1.811897085,2.597078085
12295,1.784109568,1.794094618,3.200861374
12295,1.577314761,1.829308404,2.885395148
12295,1.590954951,1.820961314,2.897067418
12295,1.942607458,1.78858902,3.474526369
12295,1.922264373,1.801676965,3.463299442
12295,1.934516357,1.798038028,3.478333976
12296,1.242196824,1.817636782,2.257862638
12297,1.323053306,1.806360298,2.389910965
12298,2.240331558,1.757898957,3.93827651
12298,2.237817279,1.757898957,3.933856661
12298,2.448093839,1.739104704,4.25749151
12298,2.49185927,1.745380637,4.34924292
12299,2.264961035,1.756386905,3.978147903
12300,2.322967806,1.767593031,4.106061705
12301,2.264503089,1.732218731,3.922614666
12301,2.222159352,1.746293215,3.880541799
12301,2.128176709,1.752091281,3.728759855
12301,2.219614649,1.757898957,3.901858277
12302,2.261358004,1.768029657,3.998148014
12302,2.433896325,1.787904828,4.35157499
12303,2.256164332,1.773984387,4.002400299
12303,2.192444858,1.777346585,3.896734381
12304,2.12653988,1.791381896,3.809445042
12305,1.924031011,1.7812684,3.42721564
12306,2.404475195,1.760218372,4.232401414
12306,2.2284983,1.730523799,3.856469345
12306,2.410558929,1.760218372,4.243110114
12306,2.448401204,1.772254702,4.339190547
12306,2.43585726,1.772254702,4.316959483
12306,2.452785482,1.772254702,4.346960604
12307,2.443658624,1.781073896,4.352336584
12307,2.453267076,1.772254702,4.347814111
12307,2.46147409,1.772254702,4.36235903
12307,2.472209513,1.772254702,4.381384935
12308,2.399406512,1.782421618,4.276754036
12309,2.328803138,1.776607567,4.137369276
12309,2.400215539,1.776607567,4.264241088
12310,2.270514144,1.769358903,4.017354416
12311,2.176262209,1.752678193,3.814287316
12311,2.180544655,1.764587,3.847760751
12311,2.237575946,1.734859096,3.881878984
12311,2.246435604,1.734859096,3.897249242
12312,2.256276511,1.792739528,4.044916089
12312,2.327001261,1.786661574,4.157563735
12313,2.289456499,1.79148131,4.101518527
12314,2.131257867,1.780536476,3.794782372
12315,1.6098276,1.779187385,2.864184958
12316,1.329576017,1.777225596,2.36295653
12317,2.428869363,1.769692223,4.298351222
12318,3.247054535,1.762114603,5.721682214
12318,3.014249154,1.761240643,5.30881812
12318,3.246601782,1.762114603,5.72088441
12318,3.25091329,1.762114603,5.728481783
12318,3.247327917,1.762114603,5.722163943
12318,2.99293658,1.761240643,5.271281548
12318,2.673199665,1.759326278,4.703030417
12318,3.54423273,1.782181853,6.316467255
12318,3.653559754,1.782181853,6.511307893
12318,3.544243304,1.782181853,6.3164861
12318,3.541137625,1.776915956,6.292303948
12318,3.544205542,1.782181853,6.316418801
12318,3.658520086,1.777783958,6.50405832
12318,3.330871671,1.767180569,5.886251694
12319,2.550438009,1.774592844,4.525989041
12319,2.711429709,1.777727192,4.820182321
12319,2.651825313,1.774646592,4.706052755
12319,2.704558107,1.777727192,4.807966487
12319,2.752108521,1.772455401,4.877989612
12319,2.882535278,1.772455401,5.109165221
12319,2.828638668,1.772455401,5.013635884
12319,2.87795577,1.772455401,5.101048249
12320,2.330952123,1.777013861,4.142134231
12320,2.3337165,1.777013861,4.147046569
12320,2.324292337,1.777013861,4.130299701
12320,2.376631672,1.777013861,4.223307423
12320,2.470685419,1.774592844,4.384460665
12320,2.473434172,1.774592844,4.389338583
12320,2.389302267,1.777628675,4.247292224
12320,2.483800429,1.774592844,4.407734469
12321,2.187559404,1.776961498,3.887208835
12322,3.624703703,1.795034618,6.506468627
12322,2.915741432,1.775320262,5.176374845
12322,3.329451479,1.777421102,5.917837318
12322,3.624703703,1.795034618,6.506468627
12322,3.631309236,1.797985657,6.529041924
12322,3.624747045,1.795034618,6.506546427
12322,3.631732229,1.797985657,6.529802458
12322,3.060403143,1.775320262,5.433195711
12322,3.38915975,1.776260254,6.020029759
12322,3.643248754,1.735400563,6.322495938
12322,3.637804448,1.795343621,6.531109011
12322,3.744462163,1.788213282,6.695896974
12322,3.643248754,1.735400563,6.322495938
12322,3.531377569,1.735881384,6.13005258
12322,3.643209107,1.735400563,6.322427135
12322,3.531158575,1.735881384,6.129672433
12322,3.71163034,1.795343621,6.663651854
12322,3.749688158,1.787000168,6.700693369
12323,2.839464395,1.779948961,5.054101699
12323,2.868813022,1.779948961,5.106340757
12323,2.87198222,1.779948961,5.111981769
12323,2.868575531,1.779948961,5.105918036
12323,2.765585253,1.773833375,4.905687424
12323,2.839313071,1.779948961,5.053832351
12323,2.838055488,1.779308344,5.049775811
12323,2.868442002,1.779948961,5.105680361
12323,2.869895991,1.779948961,5.108268387
12323,2.719861548,1.772019512,4.819647734
12323,2.668225639,1.774592844,4.735014127
12323,2.591356761,1.774592844,4.598603165
12323,2.664672382,1.774592844,4.728708542
12323,2.58402933,1.774592844,4.58559996
12323,2.719110966,1.772019512,4.818317687
12323,2.588033796,1.774592844,4.592706256
12323,2.667593187,1.774592844,4.733891782
12323,2.670490713,1.774592844,4.739033711
12324,2.840100847,1.783330141,5.064837443
12324,2.895629394,1.786867157,5.174105064
12325,2.956978002,1.785802645,5.280579138
12325,2.960961933,1.787001879,5.291244539
12325,2.91449797,1.775320262,5.174167301
12325,2.918960354,1.775320262,5.182089462
12326,3.191566242,1.795572428,5.730688346
12327,2.586629532,1.790355404,4.630986161
12327,2.520760732,1.792069833,4.517379264
12327,2.526360722,1.792069833,4.527414838
12327,2.699376782,1.790355404,4.832843808
12327,2.815103449,1.790355404,5.040035671
12327,2.755743504,1.790355404,4.933760274
12327,2.760005371,1.790355404,4.941390529
12327,2.819307372,1.790355404,5.047562189
12328,2.534759781,1.779889317,4.511591856
12328,2.534767151,1.779889317,4.511604975
12328,2.59100212,1.780928426,4.614389328
12328,2.53484092,1.779889317,4.511736274
12328,2.531996901,1.779889317,4.506674236
12328,2.533858633,1.779889317,4.509987913
12328,2.517912978,1.784411545,4.492992987
12328,2.517919214,1.784411545,4.493004115
12328,2.527118161,1.779889317,4.497990618
12328,2.517981637,1.784411545,4.493115504
12328,2.517787801,1.784411545,4.492769621
12328,2.518393887,1.784411545,4.493851128
12329,2.65074387,1.780928426,4.720785108
12330,2.07896309,1.784859654,3.710657343
12331,2.227079207,1.777639912,3.958944887
12331,2.229997268,1.777639912,3.964132148
12331,2.2241232,1.777639912,3.95369017
12331,2.036781358,1.777639912,3.620663835
12331,2.040811649,1.777639912,3.627828241
12331,2.032965765,1.777639912,3.613881085
12332,2.296039489,1.784411545,4.097079373
12332,2.274118353,1.778609726,4.04476902
12332,2.247314232,1.773780682,3.986242572
12332,2.257404149,1.778609726,4.015040975
12332,2.240245264,1.773780682,3.973703773
12332,2.51939328,1.792069833,4.514928695
12332,2.450622417,1.784411545,4.372918935
12332,2.342581236,1.784411545,4.180129002
12332,2.356903395,1.784411545,4.205685629
12332,2.300080533,1.784411545,4.104290258
12333,2.989902822,1.703847724,5.094339117
12333,2.910831482,1.713173458,4.986759235
12334,2.281058575,1.694398887,3.865023109
12334,2.284842609,1.698767099,3.881415451
12334,2.192193244,1.716547383,3.763003576
12334,2.044468724,1.699946588,3.475487631
12335,3.14449782,1.718183669,5.402824801
12335,3.187437076,1.718195691,5.476640648
12335,3.185960029,1.718183669,5.474064491
12335,2.903153564,1.722175884,4.999741057
12335,2.987904761,1.728217587,5.163749558
12335,2.900208442,1.722175884,4.994669038
12335,3.139195679,1.712513483,5.375914927
12335,2.986701495,1.728217587,5.161670053
12335,2.771584429,1.719865991,4.766753799
12335,2.782346213,1.719865991,4.785262625
12335,2.780106604,1.719865991,4.781410798
12335,2.662725301,1.704952107,4.539819111
12335,2.716374367,1.719865991,4.671799891
12335,2.660545169,1.704952107,4.536102091
12335,2.763893878,1.719865991,4.753527082
12335,2.715328881,1.719865991,4.670001796
12336,3.156756967,1.712586733,5.406220103
12337,2.335408341,1.692521582,3.95272902
12337,2.315021766,1.705412521,3.948067105
12337,2.331586643,1.693845012,3.949346405
12337,2.123931418,1.691983026,3.593655907
12337,2.282818095,1.691017155,3.86028456
12337,2.081279831,1.691126596,3.519707677
12338,2.216308012,1.710843312,3.791755739
12338,2.253473154,1.691407968,3.811542449
12338,2.09501206,1.704037178,3.569978438
12338,2.167876223,1.698143855,3.681365687
12339,2.777395323,1.729759178,4.80422505
12339,2.646654902,1.721435766,4.556046408
12339,2.728272528,1.724941493,4.706110489
12339,2.730477131,1.724941493,4.709913299
12339,2.658235699,1.716795509,4.56364711
12339,3.18753681,1.718195691,5.476812012
12339,3.058478135,1.711063608,5.233250631
12339,3.109223166,1.70854356,5.312243217
12339,3.109999177,1.70854356,5.313569066
12339,3.006950313,1.711063608,5.145083249
12340,2.338686102,1.70454735,3.986401196
12340,2.313711074,1.697364282,3.927210536
12341,1.788020087,1.680571271,3.004895191
12342,3.432780804,1.730016174,5.938766314
12342,3.486086654,1.730016174,6.030986296
12342,3.386744113,1.730016174,5.859122094
12342,3.346133592,1.731950943,5.79533923
12342,3.237671827,1.731950943,5.607488773
12342,3.299502041,1.731950943,5.714575671
12342,3.191860585,1.731950943,5.52814595
12342,3.184623765,1.731950943,5.515612132
12343,3.340148318,1.771288902,5.916367645
12343,3.50155427,1.75868445,6.158129044
12343,3.433810707,1.775480205,6.096662938
12343,3.49936673,1.757396243,6.149773944
12343,3.44683649,1.771288902,6.105343221
12343,3.43493491,1.775480205,6.098658939
12343,2.98807322,1.775480205,5.305264853
12343,3.30073764,1.775480205,5.860394341
12343,3.159834296,1.775480205,5.610223242
12343,3.300006327,1.775480205,5.859095909
12343,3.248746328,1.775480205,5.768084796
12343,3.161178197,1.775480205,5.612609313
12344,3.52978188,1.737629565,6.133453353
12345,3.359076993,1.728858937,5.807370279
12345,3.357530852,1.725844214,5.794575194
12345,3.483140161,1.737746795,6.052815651
12345,3.482987939,1.737746795,6.052551127
12346,3.274714109,1.705598232,5.585346595
12346,3.277265081,1.705598232,5.589697528
12346,3.302055993,1.705598232,5.631980864
12346,3.332765684,1.698985618,5.662320964
12346,3.32964498,1.697361132,5.65160997
12346,3.277395475,1.705598232,5.589919928
12346,3.275222358,1.705598232,5.586213464
12346,3.311362965,1.697361132,5.62057879
12346,3.313653487,1.697361132,5.624466632
12346,3.304580175,1.697361132,5.609065945
12346,3.299260028,1.697361132,5.600035734
12346,3.259621725,1.697361132,5.53275522
12346,3.313770218,1.697361132,5.624664766
12346,3.31181992,1.697361132,5.621354407
12347,3.295506246,1.70306583,5.612464081
12347,3.279088562,1.712940833,5.616884691
12347,3.291529856,1.712178184,5.635685612
12347,3.289269609,1.715367409,5.642305888
12347,3.294335204,1.714074624,5.646736376
12347,3.296873631,1.712486235,5.645850712
12347,3.292185639,1.712178184,5.636808428
12347,3.289269609,1.715367409,5.642305888
12347,3.3043282,1.709960559,5.650270896
12347,3.312349182,1.696389511,5.61903441
12347,3.293023382,1.696389511,5.586250326
12347,3.324666612,1.696389511,5.63992957
12347,3.29898904,1.703298335,5.619162539
12347,3.30306366,1.703298335,5.626102833
12347,3.295643816,1.703298335,5.613464626
12347,3.324666612,1.696389511,5.63992957
12348,3.151324965,1.684296119,5.307764408
12348,3.155154041,1.690965301,5.335256003
12348,3.154904719,1.684296119,5.313793773
12348,3.217007269,1.705826197,5.487655274
12348,3.160762202,1.690965301,5.344739208
12348,3.272665839,1.703364136,5.574541621
12348,3.153492289,1.690965301,5.332446037
12348,3.011101174,1.708193067,5.143542148
12348,3.052692878,1.699263881,5.187330748
12348,3.050238104,1.699263881,5.183159439
12348,3.067787067,1.703049448,5.224593069
12348,3.056573993,1.699263881,5.193925786
12348,3.124763711,1.691259294,5.284785669
12348,3.05083725,1.699263881,5.184177547
12349,3.312921137,1.703364136,5.643111051
12349,3.320921235,1.712940833,5.688541584
12349,3.312921137,1.703364136,5.643111051
12349,3.3123343,1.703364136,5.642111454
12349,3.313166387,1.703364136,5.643528801
12349,3.312317439,1.703364136,5.642082733
12349,3.313749036,1.703364136,5.644521265
12349,3.314128928,1.703364136,5.645168359
12349,3.278780742,1.703364136,5.584957527
12349,3.314871796,1.703364136,5.646433735
12349,3.278780742,1.703364136,5.584957527
12349,3.315209733,1.703364136,5.647009363
12349,3.277047209,1.703364136,5.582004688
12349,3.315197667,1.703364136,5.64698881
12349,3.277307724,1.703364136,5.58244844
12349,3.278064318,1.703364136,5.583737196
12350,3.395806114,1.726170868,5.861741587
12350,3.385684905,1.729274066,5.8547771
12350,3.333213136,1.712940833,5.709596884
12350,3.319423467,1.712940833,5.685975997
12351,3.247649303,1.711103343,5.55706358
12351,3.201768947,1.712586733,5.483307022
12351,3.252467482,1.711103343,5.565307981
12351,3.245557258,1.712586733,5.558298302
12351,3.276904435,1.712940833,5.613143411
12351,3.265057942,1.719770059,5.615148888
12351,3.279070907,1.712940833,5.616854449
12351,3.274272047,1.712940833,5.608634286
12352,3.327671266,1.708575086,5.68557622
12352,3.28524708,1.708575086,5.613091312
12352,3.321435163,1.727733615,5.738555179
12352,3.384418759,1.718195691,5.815093728
12353,3.27640906,1.702968534,5.579621532
12353,3.259442599,1.702968534,5.550728184
12353,3.178340602,1.702968534,5.412614033
12353,3.16300991,1.718195691,5.434669997
12354,3.452367164,1.716844337,5.927177014
12354,3.450803954,1.716844337,5.924493225
12354,3.451531097,1.716830905,5.925695258
12354,3.450535714,1.716830905,5.923986354
12354,3.452630795,1.716844337,5.927629628
12354,3.452148058,1.716844337,5.926800843
12354,3.453703651,1.716844337,5.929471554
12354,3.521540546,1.724822423,6.0740321
12354,3.522096516,1.715284534,6.041397682
12354,3.523182764,1.715284534,6.043260906
12354,3.521163813,1.715284534,6.03979783
12354,3.48489196,1.724822423,6.010819796
12354,3.521000993,1.715284534,6.039518548
12354,3.483926717,1.724822423,6.009154924
12355,3.474466011,1.716830905,5.965070628
12355,3.448842704,1.716830905,5.921079742
12356,3.473027338,1.719600637,5.972220021
12356,3.47090787,1.719600637,5.968575383
12356,3.359075834,1.719600637,5.776268943
12356,3.308646302,1.709927567,5.657545521
12356,3.314616101,1.709927567,5.667753444
12356,3.258250725,1.709927567,5.571372734
12357,3.246034288,1.753478554,5.691851509
12357,3.480277616,1.745087389,6.073388578
12357,3.518051715,1.745288854,6.140016448
12357,3.489574816,1.716830905,5.991009891
12358,3.042692793,1.698330296,5.167497352
12358,2.751454501,1.699621193,4.676430382
12358,3.047710139,1.707990676,5.205460501
12358,3.432764541,1.722537285,5.913064914
12358,3.250073524,1.720080268,5.590387338
12358,3.433045433,1.722537285,5.913548761
12359,2.504473393,1.715517816,4.296468726
12360,2.034772226,1.704015123,3.467282645
12361,1.610959549,1.716678525,2.765499662
12362,0.929297821,1.687614133,1.568296137
12362,0.933928031,1.687614133,1.576110144
12362,0.969077861,1.715289242,1.662248829
12362,0.970624376,1.715289242,1.66490155
12362,0.976106743,1.710343107,1.669477439
12362,0.97881271,1.710343107,1.674105572
12362,1.001144879,1.710343107,1.712301243
12362,1.002083361,1.700524431,1.704067238
12363,0.923304747,1.665662073,1.537913699
12364,0.909254471,1.665662073,1.514510687
12364,0.870227594,1.647754821,1.433921713
12365,1.12586104,1.704745552,1.9193066
12366,0.947721586,1.662818635,1.575889114
12367,0.846747088,1.644766374,1.392701137
12367,0.722689735,1.639704554,1.184997649
12368,1.713035056,1.725969863,2.956646881
12368,1.356574935,1.662366153,2.255124256
12369,0.897574059,1.676522149,1.504802791
12370,1.22639333,1.696571885,2.080664445
12371,0.960209711,1.707598782,1.639652933
12372,0.92129209,1.704271221,1.570131596
12373,1.259614692,1.609069645,2.026807764
12374,0.550324605,1.645111309,0.90534523
12375,0.550347721,1.658570499,0.912790493
12376,0.508882046,1.633000461,0.831004616
12377,0.496648435,1.589644944,0.789494674
12378,0.498045541,1.606590962,0.800155464
12379,0.478157634,1.611827458,0.770707604
12380,0.447060517,1.589604817,0.710649551
12381,0.458182428,1.60475477,0.735270436
12382,0.42737282,1.593902025,0.681190403
12383,0.748886637,1.654376118,1.238940167
12383,0.750235589,1.679285496,1.259859743
12384,0.70970919,1.65964447,1.177864933
12385,0.643680976,1.660246874,1.068669328
12386,0.654169438,1.664346047,1.088764317
12387,0.750447276,1.66237272,1.24752308
12388,0.832818595,1.637123758,1.363427109
12388,0.834050877,1.637123758,1.365444507
12388,0.761020173,1.650644946,1.256174103
12388,0.762203123,1.650644946,1.258126734
12389,0.713011513,1.630527603,1.162584952
12390,0.508515452,1.574240918,0.800525832
12390,0.5011593,1.574240918,0.788945477
12391,0.500946254,1.561865898,0.782410871
12392,0.490255256,1.561865898,0.765712965
12392,0.495277169,1.589644944,0.787314848
12393,0.784686214,1.738688571,1.364324952
12393,0.778631142,1.738688571,1.353797068
12393,0.781718551,1.738688571,1.359165111
12393,0.785686714,1.738688571,1.366064511
12393,0.784215988,1.738688571,1.363507374
12393,0.83302804,1.749691069,1.457541721
12393,0.832250053,1.751043253,1.457305841
12393,0.833112595,1.751043253,1.458816189
12393,0.834102153,1.749691069,1.459421087
12393,0.832794397,1.755656706,1.462101068
12394,0.803818846,1.740243678,1.398840666
12394,0.804238886,1.740243678,1.399571638
12394,0.811825622,1.774340458,1.440455045
12394,0.814039874,1.774340458,1.444383883
12395,0.789877693,1.765936379,1.394873753
12395,0.797460853,1.74123914,1.388570049
12395,0.798646084,1.733720658,1.384629213
12395,0.793434933,1.760769592,1.397056103
12395,0.775893698,1.744415014,1.353480616
12395,0.785317302,1.73907988,1.36572952
12395,0.779387216,1.768156991,1.378078954
12395,0.774684538,1.744415014,1.35137134
12396,0.7922447,1.741621846,1.379790676
12397,0.768572135,1.728536088,1.328504672
12397,0.758068285,1.718293795,1.30258403
12397,0.76243598,1.741898788,1.32808631
12397,0.768972982,1.720548165,1.323055052
12397,0.784100149,1.730555734,1.356929009
12397,0.786619113,1.727943173,1.359233126
12398,0.769859377,1.735809645,1.336329332
12398,0.771807745,1.723033138,1.32985032
12398,0.773719729,1.722256259,1.332543647
12398,0.775312405,1.743060222,1.351416212
12399,0.759116288,1.685952514,1.279834014
12399,0.786924806,1.72711126,1.359106693
12400,0.688607545,1.661260055,1.143956208
12401,0.772086494,1.715732894,1.324694195
12401,0.775385587,1.705167383,1.322162213
12402,0.637477687,1.638241871,1.044342638
12403,0.66613549,1.678055902,1.117812591
12404,0.643506179,1.679493727,1.080764591
12405,0.607153528,1.648042618,1.000614889
12406,0.56101752,1.664701602,0.933926764
12407,0.556403669,1.660609548,0.923969244
12408,0.623360792,1.72136888,1.073033869
12409,0.522326085,1.69977373,0.887836158
12410,0.753641915,1.709011789,1.287982918
12411,0.528526919,1.614035995,0.853061472
12412,0.469253506,1.628246816,0.764060527
12413,0.50950211,1.669510265,0.850619004
12414,0.423720686,1.605892622,0.680449924
12415,0.648961138,1.694870638,1.099905177
12415,0.64468184,1.699991365,1.095953562
12416,0.660985438,1.711447305,1.131241746
12417,0.684907614,1.713670423,1.17370592
12418,0.597043917,1.625072307,0.970239535
12419,0.842719916,1.678895228,1.414838447
12419,0.842147377,1.729261554,1.456293082
12419,0.835810696,1.733532587,1.448905079
12419,0.836990739,1.736706957,1.45360764
12420,0.832465875,1.696188688,1.4120192
12420,0.678231424,1.712775378,1.161658084
12421,0.806556258,1.67768039,1.353143617
12421,0.774507649,1.682228096,1.302898528
12422,0.597843201,1.666914698,0.996553619
12422,0.625016801,1.672778622,1.045514744
12423,0.595540631,1.666914698,0.992715431
12424,0.593463759,1.64813148,0.978106304
12424,0.608044623,1.64813148,1.002137485
12425,0.639517794,1.666914698,1.06602161
12425,0.712260876,1.672778622,1.191454768
12426,0.634509673,1.666914698,1.0576735
12427,0.560755422,1.599874168,0.897138115
12427,0.573789706,1.641598706,0.941932438
12427,0.581408074,1.660598363,0.965485297
12427,0.633294359,1.666914698,1.055647676
12428,0.676856698,1.720882096,1.164790573
12428,0.682021592,1.699991365,1.159430817
12428,0.715868745,1.756741874,1.2575966
12428,0.646110114,1.716049304,1.108756812
12429,0.568537221,1.641598706,0.933309967
12430,0.57099906,1.646317985,0.940046021
12430,0.573767205,1.646317985,0.944603269
12430,0.669562834,1.680836027,1.125425334
12430,0.671357311,1.694870638,1.137863793
12431,0.563002597,1.639892923,0.923263974
12431,0.564164343,1.62804738,0.918486281
12432,0.556963639,1.645794554,0.916647723
12433,0.547661038,1.632979646,0.894319328
12434,0.530722699,1.635823161,0.868168483
12434,0.533042058,1.635823161,0.871962544
12434,0.503606598,1.635823161,0.823811336
12434,0.504670684,1.635823161,0.825551993
12435,0.538096784,1.633046791,0.878737226
12436,0.529909269,1.635823161,0.866837856
12436,0.53115821,1.635823161,0.868880903
12437,0.53513621,1.6071014,0.860018153
12437,0.543908774,1.633046791,0.888228478
12438,0.52976534,1.563027437,0.828037762
12438,0.531832499,1.607677757,0.85501528
12439,0.573574918,1.623177545,0.931013928
12440,0.758099989,1.622781277,1.230230469
12440,0.796442924,1.622781277,1.292452666
12441,0.709431385,1.632635279,1.158242707
12442,0.799566512,1.633089063,1.305763326
12443,0.675076349,1.652297209,1.115426767
12444,0.644035054,1.614912657,1.04006036
12445,0.51321441,1.637391151,0.840332733
12445,0.563913063,1.62343523,0.915476332
12446,0.583678708,1.570456677,0.916642125
12447,0.258384488,1.553688623,0.40144904
12448,0.382272883,1.494026257,0.571125725
12449,0.425839467,1.531604541,0.652217661
12449,0.383987853,1.531604541,0.58811754
12450,0.425228121,1.590955177,0.67651888
12451,0.429209327,1.589657109,0.682295659
12452,0.396908132,1.494026257,0.592991171
12452,0.433462597,1.554541415,0.673835558
12452,0.394251768,1.50693362,0.594111243
12452,0.393663653,1.50693362,0.593224994
12453,0.418534676,1.421360457,0.594888639
12454,0.43440483,1.589657109,0.690554727
12455,0.380018953,1.446489142,0.549693289
12455,0.37901019,1.446489142,0.548234124
12456,0.352727374,1.426331372,0.50310612
12456,0.38180312,1.531604541,0.584771393
12457,0.305048171,1.460722996,0.445590878
12458,0.357958396,1.417706006,0.507479767
12459,0.259984822,1.582063436,0.411312481
12460,0.264787114,1.470365686,0.389333886
12461,0.493490357,1.618728523,0.798826917
12461,0.477408968,1.601578729,0.764608049
12462,0.479769662,1.560495638,0.748678465
12463,0.362152068,1.565345412,0.566893078
12464,0.387624368,1.50693362,0.584124191
12464,0.386446167,1.50693362,0.582348722
12465,0.483110036,1.510280447,0.729631641
12465,0.481932375,1.510280447,0.727853043
12466,0.389344035,1.50693362,0.586715616
12467,0.484976513,1.564458387,0.758725573
12468,0.486422434,1.564458387,0.760987657
12469,0.392435555,1.50693362,0.591374332
12470,0.402036817,1.500028246,0.603066581
12470,0.399446267,1.500028246,0.599180683
12471,0.402725083,1.500028246,0.604099
12471,0.369246141,1.500028246,0.553879642
12471,0.375222585,1.500028246,0.562844476
12471,0.447996894,1.517713979,0.679931149
12472,0.407860226,1.500028246,0.61180186
12472,0.403107384,1.500028246,0.604672462
12473,0.376482495,1.500028246,0.564734376
12474,0.378998162,1.561197283,0.591690901
12475,0.38403511,1.561197283,0.59955457
12476,0.49734213,1.623758192,0.807563357
12477,0.414832714,1.252966922,0.519771669
12478,0.311328093,1.364959753,0.424950317
12478,0.31337077,1.357501828,0.425401394
12478,0.31337077,1.357501828,0.425401394
12478,0.316497415,1.351090786,0.42761674
12478,0.313625103,1.361077581,0.426868097
12478,0.313625103,1.361077581,0.426868097
12479,0.442066382,1.147350516,0.507205092
12479,0.442066382,1.147350516,0.507205092
12479,0.445279528,1.147350516,0.510891696
12479,0.445279528,1.147350516,0.510891696
12480,0.438684065,1.147350516,0.503324389
12481,0.14979391,1.037385755,0.155394069
12482,0.436503983,1.147350516,0.50082307
12483,0.385153134,1.121953287,0.432123825
12484,0.208426022,1.030549725,0.21479338
12485,0.383517158,1.121953287,0.430288336
12486,0.384128321,1.121953287,0.430974032
12487,0.430799379,1.147350516,0.49427789
12488,0.325357628,0.990219604,0.322175501
12489,0.31014118,1.005943386,0.311984469
12490,0.431639048,1.147350516,0.495241284
12491,0.433733546,1.147350516,0.497644408
12492,0.143827476,1.055540933,0.151815788
12493,0.123474071,1.068082736,0.131880523
12494,0.438975028,1.147350516,0.503658225
12494,0.438975028,1.147350516,0.503658225
12494,0.443004642,1.147751624,0.508459297
12494,0.443004642,1.147751624,0.508459297
12495,0.434854657,1.147350516,0.498930715
12496,0.437000508,1.191215807,0.520561912
12497,0.319684035,1.03866377,0.332044225
12498,0.439382387,1.216731226,0.53461027
12498,0.438202826,1.191215807,0.521994133
12499,0.437420564,1.216731226,0.532223259
12499,0.43079787,1.121953287,0.483335086
12500,0.438213153,1.24162461,0.544096236
12501,0.436655529,1.24162461,0.542162252
12501,0.430386711,1.121953287,0.482873785
12502,0.438550873,1.24162461,0.544515556
12503,0.436617386,1.24162461,0.542114892
12503,0.431936111,1.170140154,0.505425787
12504,0.229378646,1.062205867,0.243647344
12505,0.350450395,1.151360557,0.403494762
12505,0.481410633,1.204179009,0.579704579
12506,0.226757895,1.117879992,0.253488114
12507,0.181226792,1.068875656,0.193708906
12508,0.108823174,1.04781663,0.114026731
12509,0.062161237,0.929612572,0.057785867
12510,0.104982026,1.201636869,0.126150272
12511,0.041610527,1.054113183,0.043862205
12512,0.062126096,1.118201097,0.069469469
12513,0.06697652,1.129370567,0.07564131
12514,0.030083321,0.955151996,0.028734144
12515,0.032927127,0.952153189,0.031351669
12516,0.050993189,1.002387642,0.051114942
12517,0.046235837,0.994871588,0.04599872
12518,0.098933019,1.129370567,0.11173204
12519,0.081515949,1.002387642,0.08171058
12520,0.140053316,1.172079018,0.164153553
12521,0.148692554,1.260098665,0.187367289
12522,0.114339624,1.051049317,0.120176584
12523,0.099675043,1.051880594,0.104846243
12524,0.112437355,1.153756098,0.129725284
12525,0.092616428,1.051880594,0.097421424
12526,0.086217565,1.051880594,0.090690584
12527,0.100411973,1.153756098,0.115850926
12528,0.080705883,1.051880594,0.084892953
12529,0.081980667,1.051880594,0.086233872
12530,0.076341385,1.051880594,0.080302021
12531,0.175345172,1.260098665,0.220952217
12532,0.234128088,1.326133829,0.310485178
12532,0.234128088,1.326133829,0.310485178
12532,0.17024929,1.326133829,0.225773343
12532,0.17024929,1.326133829,0.225773343
12533,0.245599955,1.487553714,0.365343125
12534,0.286238236,1.326133829,0.379590207
