FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
79,0,0,0,0,0,0.136444048,0.158472601,0.161286534,0.265892672,0.299477513,0.050190403,0.046296006,0.035682822,0.03703,0.0424,0,0,0,0.004311374,0.045729029,0.00015,0.004316971,0.00490835,0.012849448,0.00154396,0.020877004,0.024941286,0.007405753,0.000869252,0.006206825,0.022489834,0.001543278,0.004649669,0.000940722,0.008971186,0.013930509,0,0,0,0.004523447,0.041622559,0.00015,0.009987774,0.001964976,0.019684491,0.00162512,0.021850878,0.034758235,0.001494554,0.00069418,0.00635458,0.023618842,0.004256266,0.003073253,0.002123384,0.012952988,0.01403308,0,0,0,0.004847727,0.030685094,0.00015,0.015708119,0.000361728,0.014988334,0.001569976,0.020758739,0.024650858,0.000400633,0.000305198,0.004587193,0.025071569,0.005499212,0.000133573,0.008656064,0.02276376,0.015831578,0,0,0,0.00369,0.03319,0.00015,0.041803226,0.000354911,0.038625221,0.002442294,0.026237888,0.056748367,0.000197511,0.000480111,0.008234517,0.033128225,0.057323594,0.000316808,0,0,0,0.00472,0.03753,0.00015,0.040872074,2.45E-05,0.04769041,0.002693316,0.02836133,0.0689769,2.03E-05,0.000721947,0.0098018,0.037097866,0.062950262,0.000266778,0.046721823
80,2.25E-05,2.23E-05,0.0000223,0.0000129,0.0000235,0.163394144,0.187418538,0.2345577,0.501477821,0.572922063,0,0,0,0,0,0,2.25E-05,0,0,0,0,0.005441023,0.005647802,0.016615437,0.0050256,0.028241647,0.035560484,0.008603022,0.001222224,0.003652613,0.013000733,0.001655799,0.004622503,0.001062551,0.00558992,0.027452786,0,2.23E-05,0,0,0,0,0.011988585,0.002170719,0.025062514,0.005394548,0.030132579,0.047692837,0.001345919,0.000949798,0.00370887,0.013397398,0.004386528,0.002847748,0.002421619,0.008157489,0.027761387,0,0.0000223,0,0,0,0,0.025354713,0.000324585,0.027968705,0.006022169,0.032482597,0.048938303,0.000359144,0.000518332,0.003563838,0.015066945,0.009404062,0.000200867,0.014463176,0.017705549,0.032184716,0.001824125,0.0000129,0,0,0,0,0.063546325,0.000195434,0.071364951,0.006866033,0.081043449,0.114630783,0.000140333,0.001099527,0.009781841,0.075278883,0.043591725,0.033938537,0.00174282,0.0000235,0,0,0,0,0.071591919,4.29E-05,0.083365765,0.007921534,0.092417167,0.127022643,4.65E-05,0.001653684,0.012141644,0.08853836,0.047842967,0.040337046,0.025740998
81,1.12E-05,1.12E-05,0.0000112,0.00000645,0.0000117,0.555333227,0.647879522,0.713787682,1.092320315,1.233070486,0.517938337,0.475743859,0.355243585,0.38191,0.43095,0.002756997,1.12E-05,0,0.030874232,0.486804105,0.00026,0.017065933,0.019404211,0.050717018,0.009152383,0.118027552,0.117648934,0.034618056,0.004062318,0.023811845,0.081915755,0.005237426,0.015643402,0.003152053,0.022982026,0.031894315,0.002757476,1.12E-05,0,0.032394797,0.443089061,0.00026,0.039998909,0.007847123,0.078489692,0.009780246,0.125805907,0.166051825,0.007059144,0.003277504,0.024753559,0.085551423,0.014669702,0.010504147,0.007229673,0.034565496,0.032295172,0.002895308,0.0000112,0,0.02832,0.326663585,0.00026,0.073455819,0.001612414,0.066690683,0.010582728,0.135585397,0.134863089,0.002078441,0.001582923,0.020021439,0.099324409,0.022815598,0.000544414,0.035176061,0.07229971,0.037154557,0.020430673,0.00000645,0,0.02832,0.35333,0.00026,0.152317277,0.00122738,0.133712518,0.010090784,0.150197815,0.235167669,0.000873156,0.002122629,0.034854447,0.143464478,0.205489669,0.022802493,0.019484494,0.0000117,0,0.03112,0.39957,0.00026,0.156042443,8.76E-05,0.170425627,0.011257835,0.16569785,0.267542647,8.84E-05,0.003145558,0.042993375,0.163669244,0.225758419,0.026361419,0.299588286
82,0,0,0,0,0,1.162698413,1.410843168,1.829109418,2.751371257,3.017381687,0.08457111,0.080206828,0.065962693,0.06241,0.06924,0,0,0,0.027846868,0.056624242,0.0001,0.066689887,0.068362047,0.204875528,0.032047369,0.143816105,0.207909609,0.047997318,0.007126922,0.024845384,0.111025365,0.009450745,0.025453187,0.005928562,0.059174189,0.147996195,0,0,0,0.028567447,0.051539381,0.0001,0.145649268,0.02596806,0.30717209,0.034649217,0.155118344,0.300271665,0.007524643,0.005973672,0.025501055,0.114853032,0.026286652,0.016350387,0.014293757,0.082037602,0.149193725,0,0,0,0.027864579,0.037998113,0.0001,0.285686911,0.0031963,0.317701498,0.03814641,0.165625149,0.347988898,0.002056362,0.00357063,0.025244368,0.142511478,0.048152658,0.000981062,0.071379306,0.206956599,0.169911789,0,0,0,0.02121,0.0411,0.0001,0.477108791,0.001446247,0.52705861,0.048440357,0.264346474,0.602355644,0.000754275,0.005908485,0.046132826,0.273390212,0.25955457,0.244874765,0,0,0,0.02266,0.04648,0.0001,0.518935837,0.000303043,0.589127734,0.053124164,0.285058879,0.661156825,0.000246559,0.008771148,0.054860181,0.303758365,0.287747345,0.254291607,0.649998315
83,0,0,0,0,0,0.187057348,0.220839519,0.39157336,0.432940551,0.48441037,1.47E-06,1.57E-06,0,0,0,0,0,0,1.47E-06,0,0,0.007131463,0.008177909,0.021312061,0.001307094,0.025526628,0.030967365,0.009169862,0.001075945,0.007491946,0.013428392,0.003733943,0.01138086,0.002278784,0.012892542,0.031182554,0,0,0,1.57E-06,0,0,0.016143009,0.003191433,0.031834382,0.001468144,0.028569881,0.042482077,0.00181806,0.000843979,0.007602754,0.014135353,0.010349325,0.0075635,0.005174174,0.018209331,0.031454118,0,0,0,0,0,0,0.053432469,0.001169334,0.048295438,0.002010618,0.037025976,0.068465258,0.001059804,0.000807031,0.009358939,0.022392659,0.024794606,0.000603422,0.03887857,0.048442623,0.034836614,0,0,0,0,0,0,0.094915555,0.000727123,0.079173988,0.004345672,0.031691254,0.077081658,0.000272898,0.000663323,0.005147849,0.023930715,0.089244859,0.025745657,0,0,0,0,0,0,0.096064782,5.01E-05,0.09731524,0.004759803,0.034277155,0.093483383,2.82E-05,0.001004191,0.006098563,0.026937247,0.097243495,0.027148224,0.349637306
84,0.034239804,0.032298801,0.032298802,0.034177453,0.042314775,0.87833528,0.992018739,1.358030396,1.586227141,1.7007576,0.001399623,0.001433682,0.001387239,0.00135,0.00168,0,0.001148437,0.033091366,0.000529623,0,0.00087,0.024598913,0.028624955,0.074763829,0.008166727,0.103205847,0.153864364,0.046461727,0.005451761,0.037077914,0.111905129,0.009812948,0.030254638,0.006087388,0.043595632,0.194463507,0,0.001139323,0.031159479,0.000563682,0,0.00087,0.0573391,0.011637433,0.116320673,0.008589024,0.108491199,0.20234433,0.008856482,0.004111541,0.037834235,0.114762834,0.027336433,0.02021651,0.013893969,0.063667163,0.196617813,0,0.001139323,0.031159479,0.000517239,0,0.00087,0.140590696,0.003305834,0.136611223,0.01069975,0.132647471,0.217729673,0.003614455,0.002752609,0.040030049,0.137852215,0.060422145,0.001497989,0.096624338,0.151963739,0.221688211,0,0.000637796,0.033539657,0.00048,0,0.00087,0.219044257,0.001847408,0.201085872,0.010828533,0.124165843,0.276036594,0.001141971,0.002776603,0.053823608,0.188181009,0.339682797,0.167612646,0,0.000705225,0.04160955,0.00081,0,0.00087,0.209405542,0.000124605,0.242265354,0.011592886,0.130684324,0.299496573,0.000113822,0.004049697,0.06255761,0.207672101,0.337537953,0.195257133,0.546214569
85,0.004056655,0.003879061,0.003879061,0.003144674,0.0033179,1.224347189,1.445460508,1.863892101,2.314200348,2.517409817,8.66E-06,9.21E-06,1.20E-05,0.00001,0.00001,0,0.00117427,0.002882386,8.66E-06,0,0,0.064423198,0.064655054,0.193919978,0.043696238,0.207223511,0.28002919,0.064192584,0.009527511,0.028381179,0.07361395,0.008561865,0.023631094,0.005512937,0.031644316,0.125334586,0,0.00116495,0.002714111,9.21E-06,0,0,0.143559916,0.024910854,0.294860638,0.045351366,0.21713221,0.375630022,0.009345728,0.007410644,0.028849574,0.076325399,0.022606406,0.014419516,0.012622569,0.045935327,0.12650034,0,0.00116495,0.002714111,1.20E-05,0,0,0.30152332,0.003180158,0.316384766,0.046598947,0.228045715,0.426466271,0.002451863,0.004262002,0.029494104,0.096566138,0.053954514,0.001134727,0.082594566,0.12508574,0.146149269,0,0.000642056,0.002502618,0.00001,0,0,0.451518507,0.001322063,0.48208026,0.030603754,0.27286527,0.619704561,0.000751148,0.005883744,0.048183281,0.1360567,0.098245343,0.166985717,0,0.000811032,0.002506868,0.00001,0,0,0.487289135,0.000272512,0.529841997,0.033299344,0.292787728,0.67825679,0.000242158,0.00861421,0.056070739,0.150861496,0.101880798,0.177992908,0.655709223
86,0.002747142,0.002624273,0.002624273,0.002136743,0.002257479,0.236623566,0.282243403,0.368128194,0.463470856,0.518082941,0,0,0,0,0,0,0.00074361,0.002003532,0,0,0,0.009057095,0.010359338,0.027033752,0.002601075,0.031657695,0.066510236,0.019879968,0.002332443,0.011416409,0.01292276,0.003785328,0.011511527,0.002313276,0.014213825,0.011028839,0,0.000737708,0.001886565,0,0,0,0.021680622,0.004280325,0.042744686,0.002682871,0.032760405,0.091769849,0.003969938,0.001842664,0.011957828,0.012492533,0.010623795,0.007751048,0.005319308,0.0212136,0.011153932,0,0.000737708,0.001886565,0,0,0,0.043773845,0.00096233,0.039767111,0.00402729,0.046811183,0.088913079,0.001416472,0.001078656,0.011630314,0.015117664,0.019272722,0.000468388,0.030228395,0.051904838,0.012755908,0,0.000397185,0.001739558,0,0,0,0.083876688,0.000644717,0.070217367,0.002186093,0.056143778,0.117378045,0.00040673,0.000988715,0.014083064,0.035568461,0.072785317,0.009191881,0,0.000514967,0.001742512,0,0,0,0.083811729,4.39E-05,0.085447018,0.002395169,0.060282241,0.143238955,4.20E-05,0.00149451,0.01647753,0.039977283,0.075892899,0.008979646,0.344090501
87,0,0,0,0,0,0.465544069,0.567632688,0.809105093,1.038126014,1.129425572,0,0,0,0,0,0,0,0,0,0,0,0.029253898,0.029666992,0.088967159,0.016726546,0.073716214,0.090088697,0.020643134,0.003068289,0.011661952,0.017439911,0.007535797,0.020570622,0.004799523,0.029712303,0.021693033,0,0,0,0,0,0,0.063591627,0.011180878,0.132347818,0.017075907,0.075249852,0.122917433,0.003049882,0.002427698,0.011883807,0.017832063,0.02015996,0.012708135,0.011137046,0.044196651,0.021873933,0,0,0,0,0,0,0.135919149,0.001466303,0.146464161,0.021450258,0.092218635,0.135898591,0.000771876,0.001351506,0.011867758,0.039804157,0.039190579,0.000810174,0.059052535,0.098191805,0.024647606,0,0,0,0,0,0,0.23756221,0.000716648,0.261158287,0.018784572,0.105445809,0.244429814,0.000295576,0.00231572,0.017071528,0.034586012,0.059031694,0.056728145,0,0,0,0,0,0,0.256367193,0.000148762,0.289279365,0.0202824,0.112099641,0.26845318,9.55E-05,0.003397505,0.020139442,0.038669869,0.061862989,0.058629743,0.349761725
88,0,0,0,0,0,0.000396235,0.000526248,0.001001744,0.002050498,0.00259253,0,0,0,0,0,0,0,0,0,0,0,3.25E-05,3.19E-05,8.32E-05,5.35E-06,4.28E-05,8.87E-05,2.09E-05,2.45E-06,7.85E-06,2.29E-05,1.22E-05,3.24E-05,6.47E-06,6.59E-06,0,0,0,0,0,0,0,8.32E-05,1.31E-05,0.000130521,5.37E-06,4.30E-05,0.00013174,4.36E-06,2.02E-06,8.14E-06,2.31E-05,3.37E-05,2.15E-05,1.46E-05,1.20E-05,0,0,0,0,0,0,0,0.000244953,3.52E-06,0.000145458,5.73E-06,4.54E-05,0.000218214,1.91E-06,1.46E-06,8.36E-06,2.58E-05,7.34E-05,1.52E-06,9.82E-05,0.000127879,0,0,0,0,0,0,0,0.000479354,1.98E-06,0.000215402,3.50E-06,4.14E-05,0.000528482,5.73E-07,1.39E-06,8.29E-06,4.68E-05,0.000723375,0,0,0,0,0,0,0,0.000558832,1.35E-07,0.000262435,3.78E-06,4.48E-05,0.00081535,5.86E-08,2.08E-06,9.72E-06,5.22E-05,0.000843063,0,0.002641848
89,0,0,0,0,0,0.11510554,0.142000621,0.167121341,0.238078436,0.250139937,0,0,0,0,0,0,0,0,0,0,0,0.004839203,0.00497086,0.014934631,0.003801161,0.016231111,0.025652584,0.005939652,0.000882869,0.002831872,0.005348546,0.001646226,0.004576647,0.001069865,0.009206308,0.013174004,0,0,0,0,0,0,0.0109943,0.001970484,0.023364979,0.004117774,0.017530106,0.036403586,0.000913982,0.000727576,0.003010319,0.005547297,0.004681555,0.003006574,0.002639889,0.013829996,0.013262204,0,0,0,0,0,0,0.019452444,0.000224087,0.02239351,0.004241948,0.017623775,0.032035957,0.000193553,0.000338909,0.002611796,0.00662221,0.008380418,0.000178249,0.012980442,0.024946387,0.014897655,0,0,0,0,0,0,0.04417634,0.000139565,0.050868871,0.010814708,0.024460297,0.049263545,6.38E-05,0.000499922,0.00564006,0.005737337,0.02344589,0.022968078,0,0,0,0,0,0,0.045823961,2.83E-05,0.054942397,0.011251006,0.025272115,0.049940711,1.95E-05,0.000694817,0.006471006,0.005995863,0.025295497,0.02440477,0.017229981
90,6.67E-05,6.62E-05,0.0000662,0.00030896,0.000269212,0.03942362,0.048714146,0.057670416,0.074527841,0.083606115,0,0,0,0,0,0,6.67E-05,0,0,0,0,0.001607915,0.001777605,0.004632485,0.0006495,0.006286251,0.009255517,0.002687666,0.000315348,0.002191427,0.002095441,0.00068759,0.002003575,0.000401051,0.00314079,0.001691457,0,6.62E-05,0,0,0,0,0.004022251,0.000753239,0.007513376,0.000687436,0.006659191,0.012803151,0.000535547,0.000248597,0.002333974,0.002155433,0.002090437,0.001458854,0.00099763,0.00474912,0.001705909,0,0.0000662,0,0,0,0,0.008320522,0.000162005,0.006696285,0.000617551,0.005884496,0.012389143,0.000178435,0.000135835,0.001881545,0.002069748,0.003237545,7.43E-05,0.004795506,0.009290605,0.001936874,0,0.00030896,0,0,0,0,0.015581038,0.000102272,0.011132495,0.000643429,0.006477134,0.017132212,4.98E-05,0.000121167,0.002065906,0.0033844,0.016292359,0.001545583,0,0.000269212,0,0,0,0,0.016058005,6.82E-06,0.013262224,0.000664068,0.006647736,0.021530911,4.92E-06,0.000175159,0.002367862,0.003635183,0.017592062,0.001661158,0.086787602
91,0.000348477,0.000345712,0.000345712,0.0000061,0.00000314,0.67499024,0.796796288,1.023045797,1.29257308,1.370857094,0,0,0,0,0,0,0.000348477,0,0,0,0,0.030232944,0.030752849,0.092355249,0.02472636,0.110434751,0.146518665,0.0336465,0.0050029,0.015661738,0.046671488,0.006276195,0.017335397,0.004057722,0.029766175,0.081551307,0,0.000345712,0,0,0,0,0.066919762,0.011842601,0.140379719,0.025740158,0.114635146,0.202168052,0.00503251,0.004008061,0.016025133,0.048064598,0.016691916,0.01065019,0.009362142,0.042943625,0.082332676,0,0.000345712,0,0,0,0,0.13318668,0.001477783,0.147768606,0.030869471,0.1333375,0.216641305,0.001266308,0.002218171,0.015741476,0.061635855,0.031993761,0.000672489,0.049103384,0.100400925,0.096732081,0,0.0000061,0,0,0,0,0.258502177,0.00078452,0.286060149,0.021106699,0.144515804,0.303740455,0.000367223,0.002876439,0.039523147,0.050302068,0.052410875,0.132383525,0,0.00000314,0,0,0,0,0.265447042,0.000155351,0.302058183,0.022938062,0.156021566,0.328972131,0.000117102,0.004165658,0.044290267,0.055768822,0.055368468,0.135554442,0.249690231
92,0,0,0,0,0,0.004035481,0.004992128,0.011402434,0.024609038,0.026962338,0,0,0,0,0,0,0,0,0,0,0,0.000215237,0.000185931,0.000484506,6.25E-05,0.000505833,0.001116245,0.00025956,3.05E-05,0.000238647,0.0002169,6.38E-05,0.000175996,3.53E-05,0.00044452,0,0,0,0,0,0,0,0.000576843,7.62E-05,0.000759932,6.28E-05,0.000507892,0.001495129,4.88E-05,2.26E-05,0.000234468,0.000218377,0.00016781,0.000110827,7.59E-05,0.000634557,0,0,0,0,0,0,0,0.002219948,2.43E-05,0.001005994,6.75E-05,0.000539491,0.00257119,2.20E-05,1.67E-05,0.000306121,0.000247118,0.000699357,1.52E-05,0.000979403,0.002688071,0,0,0,0,0,0,0,0.006135749,4.79E-05,0.005227931,0.000787494,0.004486142,0.004454317,1.20E-05,2.92E-05,0.000256423,0.000452516,0.002719335,0,0,0,0,0,0,0,0.005823042,3.13E-06,0.006083866,0.000852747,0.004744487,0.005660121,1.19E-06,4.24E-05,0.000287543,0.000496836,0.002966985,0,0.016676424
93,0,0,0,0,0,0.00016911,0.00020406,0.000295127,0.000342944,0.000377903,0,0,0,0,0,0,0,0,0,0,0,8.26E-06,9.70E-06,2.53E-05,3.33E-06,2.63E-05,3.65E-05,1.12E-05,1.31E-06,1.01E-05,1.06E-05,3.10E-06,9.62E-06,1.92E-06,1.20E-05,0,0,0,0,0,0,0,1.93E-05,3.94E-06,3.93E-05,3.53E-06,2.75E-05,4.90E-05,2.18E-06,1.01E-06,1.03E-05,1.08E-05,8.72E-06,6.48E-06,4.42E-06,1.76E-05,0,0,0,0,0,0,0,4.50E-05,1.04E-06,4.30E-05,4.17E-06,3.33E-05,5.25E-05,8.84E-07,6.73E-07,1.03E-05,1.41E-05,1.83E-05,4.49E-07,2.90E-05,4.25E-05,0,0,0,0,0,0,0,7.26E-05,5.84E-07,6.36E-05,2.56E-06,3.05E-05,6.67E-05,2.65E-07,6.44E-07,1.02E-05,2.57E-05,6.94E-05,0,0,0,0,0,0,0,7.16E-05,3.98E-08,7.75E-05,2.78E-06,3.33E-05,7.58E-05,2.71E-08,9.63E-07,1.20E-05,2.90E-05,7.50E-05,0,7.40797E-05
94,0.000150662,0.000149466,0.000149466,0.000118912,0.000104933,0.290562557,0.336800971,0.440534605,0.57435659,0.61451825,0.001865798,0.001948043,0.001824042,0.00173,0.00253,0,0.000150662,0,0.001396501,0.000109297,0.00036,0.011335234,0.013111303,0.034225478,0.003074021,0.033528666,0.047089654,0.014217363,0.00166819,0.012873195,0.021557167,0.002266476,0.006972653,0.001400356,0.017558175,0.069684626,0,0.000149466,0,0.001488562,9.95E-05,0.00036,0.026431327,0.005307888,0.053027025,0.003104827,0.033845459,0.065107569,0.002848373,0.001322254,0.013236882,0.022264271,0.006367574,0.004698012,0.003223218,0.025625203,0.070391088,0,0.000149466,0,0.00139008,7.40E-05,0.00036,0.05254442,0.001193398,0.049356169,0.002731129,0.029126991,0.061688367,0.001007928,0.00076761,0.013543507,0.027087331,0.021522958,0.000527495,0.034072562,0.064459421,0.080905318,0,0.000118912,0,0.00129,0.00008,0.00036,0.077934914,0.00062167,0.067716134,0.00282803,0.038535584,0.100283914,0.000383084,0.000931178,0.017253587,0.04864218,0.144663717,0.074562598,0,0.000104933,0,0.00208,0.00009,0.00036,0.075805589,4.18E-05,0.081305888,0.003054417,0.04073024,0.1127329,3.81E-05,0.001355168,0.019957158,0.053523347,0.14541284,0.08056079,0.2853185
95,0,0,0,0,0,0.161051898,0.19152503,0.221595253,0.386571829,0.420623504,0.103570574,0.096820369,0.080608402,0.07858,0.07983,0,0,0,0.035507455,0.067573118,0.00049,0.007873505,0.00798326,0.023951472,0.00632775,0.026958831,0.039042126,0.008964169,0.001332209,0.003636445,0.017875432,0.001568255,0.00430096,0.001003334,0.004343066,0.005891084,0,0,0,0.034825321,0.061505047,0.00049,0.017818491,0.003132606,0.037094132,0.006636907,0.028233836,0.052613864,0.001308363,0.001041242,0.003722978,0.018761378,0.004118316,0.00260816,0.002285546,0.006197469,0.005951743,0,0,0,0.034770289,0.045348113,0.00049,0.034911565,0.000379757,0.037909493,0.005898983,0.024584582,0.050605431,0.00029222,0.000511604,0.003458086,0.018215457,0.009176743,0.000191587,0.013943292,0.014608214,0.006908241,0.000146313,0,0,0.02904,0.04905,0.00049,0.066984405,0.000200204,0.073000086,0.00087563,0.041968518,0.099289027,0.000121902,0.000954747,0.008593921,0.063390266,0.016773759,0.014419364,0.000138779,0,0,0.02388,0.05546,0.00049,0.071580053,4.10E-05,0.079706672,0.000961163,0.044669479,0.106661304,3.85E-05,0.001371038,0.009962024,0.070300831,0.017713601,0.0176178,0.079209759
96,0.000294992,0.000287833,0.000287815,0.000217675,0.000214555,0.118411757,0.146765566,0.217648407,0.270856902,0.306878425,0.996870111,0.93378348,0.756446831,0.71744,0.69497,0,0.000199498,9.55E-05,0.478869917,0.517110194,0.00089,0.002457725,0.002714574,0.007087464,0.001418724,0.016805667,0.023532924,0.006715197,0.000787849,0.005126881,0.007818593,0.001432398,0.004138476,0.000833279,0.009467696,0.02807431,0,0.000197915,8.99E-05,0.462219819,0.470673662,0.00089,0.006379507,0.001194717,0.011936727,0.001785633,0.021081147,0.036750499,0.001506639,0.00069928,0.005632253,0.007875725,0.004219797,0.002921765,0.002008744,0.014338646,0.028434486,0,0.000197915,0.0000899,0.408562869,0.346993962,0.00089,0.017227364,0.000339725,0.014054992,0.001588488,0.018334008,0.039997982,0.000556665,0.000423848,0.005699422,0.007041071,0.009635868,0.00021996,0.014220457,0.055574751,0.032733807,0.00043894,0.000134763,8.29E-05,0.34123,0.37532,0.00089,0.040373915,0.000281931,0.030731032,0.001626042,0.046146438,0.048630474,0.000140735,0.000342141,0.006862515,0.003320888,0.063204319,0.029196473,0.000416336,0.000131455,0.0000831,0.26963,0.42445,0.00089,0.041499419,1.91E-05,0.037110331,0.001791314,0.049892388,0.062723926,1.41E-05,0.00050307,0.007968808,0.003815653,0.069100862,0.03243943,0.245304751
97,0,0,0,0,0,2.701706569,3.238513504,4.491707741,5.495243372,6.071070492,0.00018,0.00018,0.00018,0.00018,0.00018,0,0,0,0,0,0.00018,0.144075644,0.148912209,0.445809994,0.075497937,0.330308464,0.516131636,0.119802211,0.017789312,0.066634179,0.226855808,0.019957786,0.055184208,0.012822131,0.211212055,0.310712996,0,0,0,0,0,0.00018,0.313939611,0.056617492,0.668982863,0.079891792,0.348222808,0.693699582,0.017498716,0.01388857,0.067932921,0.235692284,0.054182655,0.034616785,0.030189243,0.309307424,0.313850757,0,0,0,0,0,0.00018,0.649865234,0.007535148,0.748520496,0.094903315,0.40556886,0.766905525,0.004683722,0.008158093,0.071506452,0.30897912,0.116316864,0.002444416,0.17774338,0.759892272,0.368684847,0,0,0,0,0,0.00018,0.951522678,0.002878987,1.050533085,0.105834678,0.506743025,1.129011238,0.001399626,0.010968797,0.086752444,0.620571644,0.549971653,0.479055517,0,0,0,0,0,0.00018,1.035485301,0.000603968,1.175138571,0.117708611,0.554102417,1.241076982,0.000456837,0.016258536,0.10336232,0.697029713,0.606771299,0.523075936,0.53566871
98,0,0,0,0,0,0.570823729,0.689371555,1.031739558,1.473448376,1.655396544,0,0,0,0,0,0,0,0,0,0,0,0.026969942,0.031064298,0.081165105,0.002634731,0.030833085,0.117582984,0.035279935,0.004139371,0.04249909,0.037640744,0.011000797,0.033268773,0.006703541,0.062567077,0.047474258,0,0,0,0,0,0,0.061550286,0.012305353,0.123041857,0.00259347,0.029538727,0.163909154,0.007120109,0.003305015,0.04300359,0.039616175,0.030323678,0.021992637,0.015135526,0.087815153,0.048120825,0,0,0,0,0,0,0.145197698,0.003297909,0.136417647,0.004512341,0.05165281,0.173285771,0.002796273,0.002129033,0.041906288,0.043348261,0.059591492,0.001440504,0.093092925,0.217681786,0.055388819,0,0,0,0,0,0,0.262139603,0.001906179,0.207737654,0.011270397,0.089420863,0.212850797,0.000717668,0.001744533,0.017249637,0.178469823,0.395298515,0.094642706,0,0,0,0,0,0,0.269522865,0.00013116,0.255062689,0.012457499,0.097306196,0.263010025,7.43E-05,0.002643021,0.020394738,0.20587585,0.430766701,0.098151501,0.464125546
99,0,0,0,0,0,0.33080537,0.397874519,0.521266423,0.795346493,0.874920483,0,0,0,0,0,0,0,0,0,0,0,0.011118918,0.012433895,0.032481293,0.003337611,0.040203876,0.063945027,0.018699783,0.002194406,0.018461431,0.013705493,0.005103036,0.015145492,0.003050273,0.037975969,0.052948867,0,0,0,0,0,0,0.026680194,0.005098558,0.05097035,0.003522362,0.04238051,0.088603241,0.003740522,0.001736771,0.019271089,0.014102687,0.014825985,0.010552008,0.007257441,0.055742245,0.053390555,0,0,0,0,0,0,0.061366026,0.001273977,0.052692454,0.004213684,0.051027126,0.094793219,0.00143289,0.001091455,0.016755757,0.01393045,0.025642086,0.00060688,0.039209016,0.098570842,0.058660562,0,0,0,0,0,0,0.126963824,0.001000218,0.109009361,0.004539377,0.062152993,0.147949268,0.000535183,0.001300968,0.019238097,0.008352232,0.210522894,0.103782076,0,0,0,0,0,0,0.126143012,6.85E-05,0.133176265,0.004949651,0.067038358,0.174687248,5.46E-05,0.001942284,0.02264838,0.009806024,0.223335664,0.111070513,0.230841427
100,0,0,0,0,0,0.721826126,0.858000741,1.046036774,1.541160993,1.637002086,7.92E-05,7.21E-05,7.64E-05,0.00006,0.00003,0,0,0,7.92E-05,0,0,0.030596721,0.030457436,0.091381414,0.037675106,0.16884123,0.15419214,0.035255435,0.005235476,0.014865084,0.047653723,0.00548867,0.015025347,0.003506908,0.020898853,0.060752584,0,0,0,7.21E-05,0,0,0.070113806,0.012044593,0.142616756,0.039929284,0.178752065,0.215070832,0.00533314,0.004234749,0.015581933,0.048264173,0.015186154,0.009601632,0.008412866,0.031434339,0.061424418,0,0,0,7.64E-05,0,0,0.144700196,0.001499988,0.14927235,0.04343961,0.18815646,0.217604471,0.001245916,0.002173773,0.014910477,0.0663221,0.030039593,0.000626581,0.045617968,0.069406622,0.07102067,0.00045723,0,0,0.00006,0,0,0.298359302,0.000875301,0.319309714,0.030089405,0.268317997,0.406981995,0.000491353,0.003849063,0.034310165,0.011038509,0.067065889,0.1004723,0.000433683,0,0,0.00003,0,0,0.310989678,0.000174805,0.339944939,0.032590851,0.287501269,0.43232542,0.00015421,0.005485871,0.038810015,0.011964527,0.072747086,0.104313414,0.249194702
