FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
103,0,0,0,0,0,832.131155,1295.183534,1555.684382,1984.015587,2101.473351,0,0,0,0,0,0,0,0,0,0,0,34.65419798,0,133.192611,9.842502295,77.79118899,131.3938893,0,3.579683134,62.10693704,115.5473338,10.87204751,0,17.82989278,176.71556,58.60531138,0,0,0,0,0,0,79.97357231,0,209.5279612,12.08958397,99.50809842,195.9092791,0,3.892545963,74.87876549,129.7018849,32.30298557,0,42.28116777,296.8217832,118.295906,0,0,0,0,0,0,147.5168203,0,183.5466385,9.819580151,81.82110191,178.4445643,0,2.947830501,65.80949822,115.5667809,57.41019381,0,83.13099661,433.4462781,196.2240984,0,0,0,0,0,0,292.5580236,0,374.8722601,35.63761716,166.4436839,238.7308303,0,3.382470874,39.40723687,123.6186011,532.5258817,176.8389816,0,0,0,0,0,0,263.7248808,0,507.4388998,35.72157232,165.4059501,229.1777033,0,5.065134616,44.52863421,122.7768346,509.1804182,218.4533234,0.304495693
104,0,0,0,0,0,2837.216713,3916.399248,4782.89758,5459.816387,5984.707003,1492.950498,1311.196866,1028.467425,989.82186,799.1695,0,0,0,357.7007471,1132.411631,2.83812,73.41272238,0,300.0905288,31.95549316,274.574657,481.3403842,0,13.21111881,124.7073768,889.1126859,24.58239402,0,42.76088273,309.6414864,271.8269827,0,0,0,352.6293299,955.7294158,2.83812,163.1318968,0,454.1027387,34.81003485,310.6009806,664.8831959,0,13.30354297,143.221313,923.1215591,67.30511261,0,93.18926732,500.0418095,548.687797,0,0,0,373.2483717,652.3809337,2.83812,335.8982039,0,443.5298359,30.8164259,275.9712014,635.8959532,0,10.60602165,139.5596215,854.8463328,132.0251432,0,201.8858435,805.4954214,916.367576,0,0,0,281.34722,705.63652,2.83812,698.075011,0,906.2630588,17.65044797,412.8879075,661.1667111,0,9.464031619,202.2106106,849.9028446,890.9131835,811.2825801,0,0,0,230.88745,565.44393,2.83812,626.2909244,0,1220.850065,17.72273439,409.8912739,630.5872756,0,14.06226123,228.3935484,847.5342353,863.2964066,1126.078279,0.453578991
105,0.482142103,0.478315578,0.478315578,2.525967875,1.862697188,4752.881824,6392.973505,6377.834545,4592.204737,4760.732814,3624.318062,3092.450052,2133.902301,2292.68463,1867.73096,0,0.482142103,0,246.0864576,3376.302264,1.92934,124.7599577,0,545.3386892,87.91128796,730.1075212,941.2054258,0,25.93770915,189.3024568,1476.375178,44.46207455,0,81.40714722,472.5290044,33.54537169,0,0.478315578,0,240.9991224,2849.52159,1.92934,281.4668852,0,834.2924753,100.5215347,867.8536183,1319.927983,0,26.51870687,222.0140939,1575.422453,123.3437377,0,179.9779483,793.9221151,67.71195379,0,0.478315578,0,186.88943,1945.083531,1.92934,486.4347951,0,681.7539566,88.8168672,771.2759584,952.8814128,0,15.9349768,180.5701558,1478.039266,200.6359253,0,322.517038,1076.369977,122.6042158,0,2.525967875,0,186.88943,2103.86586,1.92934,609.9764032,0,760.8180048,36.31532018,549.411699,765.8050129,0,10.87985349,200.0772126,667.6999471,780.1756919,211.0455914,0,1.862697188,0,179.92205,1685.87957,1.92934,562.4583913,0,1053.371797,35.71689954,541.6808592,704.1121702,0,15.57312038,231.1118221,654.1527537,748.4417034,214.1132966,0.277799257
106,0,0,0,0,0,1634.066926,2489.910556,5342.815916,5016.72882,5335.114411,0,0,0,0,0,0,0,0,0,0,0,58.35149861,0,231.4679007,18.52916426,162.1423131,287.8119614,0,7.854333218,95.73874345,271.8347575,17.75043469,0,29.92704057,258.1512977,194.5074808,0,0,0,0,0,0,135.7699575,0,366.8378629,21.47127704,193.5772271,411.9631508,0,8.198227872,114.6157486,284.7707998,50.53671535,0,67.69620093,441.8564373,392.616951,0,0,0,0,0,0,423.3601441,0,569.1679244,51.67328866,445.9590476,727.5535091,0,12.15535214,174.7178047,645.5225196,206.7072285,0,323.5899239,1052.165786,710.2433875,0,0,0,0,0,0,594.8485843,0,804.8506046,34.6992863,410.2154169,612.288291,0,8.817179182,137.572276,335.743181,949.0276038,1128.666397,0,0,0,0,0,0,520.4089484,0,1051.235383,33.81072105,396.1446964,568.4818773,0,12.72819871,151.9279123,324.4562775,868.0130161,1407.90738,0.427005797
107,0.514700111,0.51061519,0.51061519,2.607777283,1.969459597,410.647272,599.9428235,694.3568185,819.6433924,814.6910391,0,0,0,0,0,0,0.514700111,0,0,0,0,15.08000607,0,57.284185,7.299670783,68.15912064,104.3892187,0,2.848657124,29.59486731,35.73470777,4.757535844,0,7.743658311,74.79553849,2.960105935,0,0.51061519,0,0,0,0,35.07110514,0,90.9721636,8.123456894,78.50160863,152.1461907,0,3.028524316,34.87391856,38.17731187,13.09986814,0,16.97477458,122.9988724,5.975028631,0,0.51061519,0,0,0,0,67.88877322,0,83.96292056,7.452600103,72.25498495,130.3478927,0,2.165707498,31.85658809,36.8311692,26.87921491,0,39.14077931,185.7181057,9.858082318,0,2.607777283,0,0,0,0,118.2091984,0,150.3419975,13.27578391,85.12900556,119.8032633,0,1.706242021,22.44624496,116.3340199,179.4615939,12.93604281,0,1.969459597,0,0,0,0,102.1129754,0,194.956957,12.46847155,79.6060538,108.5363593,0,2.406678568,24.47319947,108.0001434,168.6047009,13.52549962,0.114611531
108,0,0,0,0,0,105.0689862,151.0636552,164.4930544,321.411856,334.0983239,0,0,0,0,0,0,0,0,0,0,0,3.999226938,0,15.20474245,8.524009606,24.22035919,22.12434052,0,0.671542207,2.587730361,9.96010228,1.138473903,0,2.132535874,8.034148868,6.471774062,0,0,0,0,0,0,9.195852503,0,24.7485379,9.94381807,27.3185951,30.29868005,0,0.656100196,2.920083632,10.54672388,2.998601412,0,4.644183307,13.1883914,14.60408772,0,0,0,0,0,0,14.82260677,0,21.73785537,9.346549982,25.21143141,23.8932227,0,0.339950765,2.393628348,3.579230128,5.807433399,0,7.990453658,18.78965642,30.58103542,0.723325444,0,0,0,0,0,47.13153108,0,88.78866478,4.267520673,38.99727485,85.66244658,0,1.24336419,6.408483315,6.093884371,13.07484224,29.74384397,0.694968871,0,0,0,0,0,47.75890385,0,102.7238169,4.305831612,38.78859105,79.00350161,0,1.768428276,7.416506355,6.050819613,12.28544937,33.99647532,0.002441629
109,1.094020366,1.085337665,1.085337665,1.483681465,1.102950703,3349.536827,4771.880536,5247.950733,7231.25408,7559.099975,0.027044719,0.022825122,0.015578302,0.01685,0.0135,45.29535202,1.094020366,0,0,0.027044719,0,64.16944791,0,253.8529865,65.41983564,536.2789491,595.9530767,0,16.26708026,146.271025,811.5402825,29.02927614,0,48.35763814,374.1402554,408.2569735,45.29805862,1.085337665,0,0,0.022825122,0,149.1535079,0,402.5721479,73.37318023,623.8500033,846.7064027,0,16.8557997,172.7749162,847.0762211,81.05793071,0,107.6614955,626.7246718,824.0742592,44.66623392,1.085337665,0,0,0.015578302,0,288.6967465,0,366.234695,52.36331855,457.2864771,573.7471224,0,9.523925174,146.5518584,789.7644172,140.3177315,0,206.7907721,814.7566521,1401.917017,39.059574,1.483681465,0,0,0.01685,0,738.2084387,0,1005.703015,45.97849974,578.3429486,988.4273152,0,14.24153487,197.836037,242.0986258,1268.694669,2151.722996,37.52831905,0.981448703,0.121502,0,0.0135,0,663.3312525,0,1337.1674,42.59499101,540.24938,856.32344,0,19.1756471,225.1729163,213.3695474,1191.594443,2470.120957,0.546269604
110,0.183668279,0.182210594,0.182210594,0.68815374,0.374941635,801.944651,1083.40478,1388.837241,1524.18979,1607.940966,0,0,0,0,0,0,0.183668279,0,0,0,0,32.3126661,0,124.3967861,52.11034873,147.7699085,164.7578723,0,4.990604054,16.59598608,186.5472439,4.452636245,0,8.541351427,14.14549314,45.3237543,0,0.182210594,0,0,0,0,67.07282138,0,182.4625605,60.89104369,166.9259053,219.0570988,0,4.73857161,17.98269769,200.6178766,12.10549679,0,19.18297733,23.74470536,108.623025,0,0.182210594,0,0,0,0,123.6545154,0,183.9127469,63.08716777,171.6468254,238.7169024,0,3.413826337,17.85016853,218.1669957,29.26029572,0,41.84532275,47.1021142,250.1803599,0,0.68815374,0,0,0,0,177.2906563,0,288.3366087,20.55053124,164.145831,240.1832728,0,3.463003292,39.04238182,157.2466713,39.39278163,394.538052,0,0.374941635,0,0,0,0,173.9480892,0,327.2398197,20.31515287,160.5216701,219.4971445,0,4.894129264,42.91193575,154.953311,36.96895405,466.6907593,0.018982765
111,1.271675212,1.261582552,1.261582552,4.764611829,2.596006159,3488.164307,5008.096859,6388.367488,6304.515185,6364.782361,0,0,0,0,0,0,1.271675212,0,0,0,0,134.9769772,0,515.8300048,70.76541003,576.2272385,929.2317527,0,25.25831355,191.2166305,573.4784647,41.5181594,0,66.60186842,168.0507057,195.0087815,0,1.261582552,0,0,0,0,315.291074,0,823.2184548,79.62851137,671.4268623,1302.822611,0,25.82960172,227.518811,608.4493208,118.807013,0,151.783467,289.6922963,393.6288357,0,1.261582552,0,0,0,0,676.1432859,0,836.3453457,96.34606777,806.1683576,1201.417952,0,19.86985498,234.2126153,647.6077625,264.5181169,0,378.9632326,567.0708165,659.7040798,0,4.764611829,0,0,0,0,790.0682183,0,1022.137963,59.0230057,673.1725916,1048.710281,0,15.01937106,196.8816455,1097.369383,595.8076908,806.325035,0,2.596006159,0,0,0,0,688.6329612,0,1332.112858,57.75217792,653.7117481,970.5039986,0,21.62578016,215.4902898,1042.941777,539.8779626,842.1328081,0.980818349
112,17.20357535,16.26694035,65.36524761,64.90775788,50.33020354,2940.803655,4274.379319,5517.287503,5290.451447,5437.921713,5.83837,5.83837,5.83837,5.83837,5.83837,0,1.342418807,15.86115655,0,0,5.83837,179.299513,0,671.0733332,142.3459498,449.195732,665.9091692,0,20.16610908,79.95290639,359.452863,25.73312677,0,47.8519562,171.9061431,127.9168531,0,1.331764689,14.93517566,0,0,5.83837,404.7270267,0,1076.21326,160.5701366,493.27427,876.0742361,0,18.91860952,89.76950891,376.4518823,69.85715176,0,107.4281807,293.7158681,307.3791877,0,1.331764689,64.03348292,0,0,5.83837,744.6185163,0,1105.815345,158.6992692,491.9120095,900.0208375,0,12.78437847,84.9925604,426.0714337,138.5589994,0,193.3493973,552.060802,708.4039544,0,0.598077728,64.30968015,0,0,5.83837,815.0343277,0,1326.215497,278.008467,645.7682836,782.3364561,0,11.27553876,100.7211046,80.6913752,190.9499992,1059.450399,0,0.583273543,49.74693,0,0,5.83837,792.4909688,0,1492.106924,262.1189986,603.3560405,717.1405997,0,15.98168451,109.3333591,75.32062595,178.4086118,1191.6639,0.686456387
113,0,0,0,0,0,0.352342563,0.536563442,0.804320396,0.858914137,0.910086498,0,0,0,0,0,0,0,0,0,0,0,0.027711117,0,0.096894159,0.009056691,0.056270436,0.076850813,0,0.002043855,0.009297562,0.04169535,0.010557711,0,0.015601464,0.006363404,0,0,0,0,0,0,0,0.064353048,0,0.154854395,0.010384967,0.066928008,0.107287986,0,0.002082604,0.010964587,0.043936787,0.029875448,0,0.035135181,0.01076043,0,0,0,0,0,0,0,0.155626412,0,0.181242341,0.012409545,0.079826352,0.115858907,0,0.001902732,0.01232706,0.056684178,0.071385486,0,0.096887874,0.020169508,0,0,0,0,0,0,0,0.246080932,0,0.299404999,0.006736316,0.065976133,0.122818691,0,0.001754182,0.011291951,0.086754414,0.018096519,0,0,0,0,0,0,0,0.215661573,0,0.395696625,0.006405336,0.062862159,0.115330528,0,0.002572101,0.012404856,0.082358689,0.016794631,0,0.007005668
114,0,0,0,0,0,75.25955668,107.9024236,144.2617914,317.4449774,331.6879245,0,0,0,0,0,0,0,0,0,0,0,3.645707503,0,12.5211222,5.548078127,14.89868629,15.70697913,0,0.460368408,1.878846484,10.91928188,0.7118965,0,1.19173586,3.552421557,4.224432735,0,0,0,0,0,0,8.197914082,0,20.2925484,6.514663072,16.91451299,20.3152454,0,0.425093721,2.104320315,12.21854245,1.990659056,0,2.7520966,6.025681061,10.1511464,0,0,0,0,0,0,16.45581279,0,22.80435926,6.977266427,18.05139403,22.28561502,0,0.309218822,2.054304288,14.55961173,3.956418102,0,5.070779677,9.061904411,22.67510681,0,0,0,0,0,0,43.31822007,0,75.15729994,8.345433707,35.17717238,49.46735335,0,0.716795704,5.13327351,55.32465591,15.30241177,29.5023611,0,0,0,0,0,0,43.41558073,0,86.86864328,8.367039498,34.89765297,46.4076404,0,1.03870008,5.780201823,55.27310016,15.20634088,34.43302471,0.001817966
115,0,0,0,0,0,5444.511593,8171.512916,11086.63853,11586.79524,12638.71135,0,0,0,0,0,0,0,0,0,0,0,193.4976473,0,783.7393998,51.42014577,490.8547643,909.7630774,0,24.92858034,362.8314575,797.1075948,79.79964579,0,136.6761849,1093.898601,519.9944941,0,0,0,0,0,0,429.3343924,0,1183.368273,57.22099431,562.556362,1259.520064,0,25.16608578,419.3043429,851.8821055,218.378571,0,298.3861513,1816.77706,1049.618513,0,0,0,0,0,0,908.530861,0,1182.525008,74.18609973,666.9437545,1296.387895,0,21.6045804,418.9660082,835.1941578,445.5694624,0,673.8603039,2804.93379,1757.936611,0,0,0,0,0,0,1578.611127,0,2117.749701,98.00699651,668.4808051,1203.494744,0,17.33165115,224.3748097,816.3322459,2269.682792,2592.730369,0,0,0,0,0,0,1407.578341,0,2829.978179,98.05013241,662.9265705,1150.259589,0,25.76411602,252.2513756,811.9206994,2168.087063,3231.895283,0.997984664
116,0,0,0,0,0,1076.335044,1588.024465,2058.559719,3163.279557,3323.591963,0,0,0,0,0,0,0,0,0,0,0,27.87388839,0,104.0952136,13.41143355,113.7229016,206.0047797,0,5.57950354,60.55660715,214.4634298,10.38184734,0,16.50554434,177.3850118,126.3548833,0,0,0,0,0,0,64.84791128,0,165.6265253,15.04995144,132.1749757,279.4343016,0,5.522024075,71.55637342,229.3744565,30.49197436,0,38.55378306,300.342517,255.0496711,0,0,0,0,0,0,134.9211834,0,163.1123846,17.88129053,164.2589965,274.2678167,0,4.520991205,70.28510201,219.5098929,63.50508567,0,89.43313568,423.7863282,433.0775112,0,0,0,0,0,0,280.6504202,0,367.6265027,10.8223259,159.9807667,338.2231002,0,4.846743733,62.98979472,836.856601,529.7882864,571.4950156,0,0,0,0,0,0,250.6124145,0,492.1984877,10.76425363,158.2136626,323.1027324,0,7.210643768,70.96509156,832.4667985,504.771245,673.2866333,0.194673621
117,0,0,0,0,0,658.4591265,889.1913379,1100.305432,1564.061051,1657.397105,0,0,0,0,0,0,0,0,0,0,0,25.48735664,0,105.6517259,27.22184557,85.41768683,106.7800386,0,3.269801063,16.38504484,169.0119066,3.797614779,0,7.611299813,86.91729077,20.90751517,0,0,0,0,0,0,56.00556436,0,163.2122411,29.85941989,90.48167794,143.9600189,0,3.152378809,17.66322716,177.4622953,9.963472042,0,16.6157973,131.7148765,49.10036851,0,0,0,0,0,0,94.48963803,0,152.8445181,28.96642579,86.94429256,149.8151851,0,2.163346681,15.87121536,191.2339865,16.00798205,0,24.6880887,230.7450524,106.5357007,0,0,0,0,0,0,115.8120106,0,197.6772437,28.42873572,113.9414676,179.4961346,0,2.598436021,15.07560925,527.3121767,101.8820899,281.8371465,0,0,0,0,0,0,116.6653491,0,230.3287209,28.70712904,113.5980866,171.0434994,0,3.826376329,17.02840501,529.2774368,100.3191808,346.6029209,0.023371646
118,0,0,0,0,0,2888.472684,4134.447246,5229.648449,6845.880355,7271.67041,0,0,0,0,0,0,0,0,0,0,0,103.5565951,0,404.1103215,33.45310221,263.5651778,551.758751,0,15.05217463,192.0213534,609.3054051,36.21725421,0,59.53536676,476.399201,143.4979808,0,0,0,0,0,0,232.070182,0,617.0464545,34.97685974,291.9835521,763.7600988,0,15.1944954,223.4833089,633.8079204,99.78287697,0,130.4806948,802.2074718,289.6533309,0,0,0,0,0,0,478.4457004,0,600.8670739,35.06790536,316.2967713,696.9276487,0,11.56665767,216.3429108,625.7924881,197.7017631,0,286.1789128,1286.573843,477.8867732,0,0,0,0,0,0,918.8558678,0,1153.638478,79.71688706,529.87277,750.3935705,0,10.74822671,93.22828749,1069.472743,1729.401617,510.5519073,0,0,0,0,0,0,826.0131335,0,1560.201567,79.80213766,526.0874958,718.4996798,0,16.03791899,105.1039327,1062.944944,1652.440198,724.5394019,0.976430481
119,21.92297783,20.6924309,20.69243089,21.70183537,27.43349815,2235.765582,3218.898356,3752.863564,4027.672233,4180.367878,0,0,0,0,0,0,0.977830654,20.94514717,0,0,0,72.79182632,0,283.1192408,33.41338366,301.5586853,436.9539369,0,11.92082206,109.5395001,524.2766113,26.3583625,0,43.40788169,157.4546607,234.9706709,0,0.970070093,19.7223608,0,0,0,167.4669774,0,444.3419985,38.27058542,360.3135126,601.6005786,0,11.97035058,128.5647851,562.2242069,74.87746988,0,98.1539226,256.8213197,474.2926493,0,0.970070093,19.7223608,0,0,0,307.5964011,0,385.9428515,39.66565753,371.6852259,536.931053,0,8.908536607,114.4046548,531.1454374,129.4233796,0,188.3658227,346.0255648,792.7689794,0,0.545027022,21.15680835,0,0,0,478.8738777,0,598.6152575,36.74995211,298.2869343,458.4156759,0,6.557060445,118.1437665,534.9134342,630.1085923,867.0076824,0,0.829518147,26.60398,0,0,0,416.3352746,0,782.9312081,35.18344075,283.4380031,417.5697537,0,9.312927689,128.758624,509.2624163,525.7246683,1071.851561,0.371374979
120,0,0,0,0,0,2748.708206,4105.788945,5044.733135,5848.581862,6500.621088,0,0,0,0,0,0,0,0,0,0,0,80.90318726,0,318.7431224,39.17783278,314.2435635,439.280497,0,12.00231189,174.6457532,350.2470387,31.38305991,0,52.38840107,664.3657829,271.3276551,0,0,0,0,0,0,176.9352652,0,475.2403379,43.4444928,364.4289595,614.7826634,0,12.24932382,201.9815234,366.1426052,87.0665151,0,115.8257948,1100.011569,547.6798949,0,0,0,0,0,0,351.0005804,0,451.205633,45.27220898,377.490137,589.6763942,0,9.822283871,178.6178197,324.7226392,170.3964938,0,255.2650653,1360.243024,931.020855,0,0,0,0,0,0,734.0470985,0,999.3721808,32.7373149,321.4587349,729.5944697,0,10.51139634,179.6770112,90.96339358,1055.748664,1694.471598,0,0,0,0,0,0,653.9261929,0,1333.643532,32.78758957,318.9730851,696.930649,0,15.61271091,201.9323524,90.6952729,1008.943747,2147.175956,0.572797412
121,1.076203333,1.067662037,1.067662037,5.706388067,4.118007624,4100.829599,5999.152504,6991.50642,7102.64794,7259.548296,0,0,0,0,0,0,1.076203333,0,0,0,0,100.2461664,0,385.9336647,55.73346141,465.1650532,853.8522524,0,23.27450815,241.1757134,756.7487152,45.8914203,0,75.0512271,795.100083,302.6573338,0,1.067662037,0,0,0,0,229.8926323,0,604.6714064,63.48773021,549.2688003,1195.066034,0,23.7639238,284.4959982,800.9110374,129.9266043,0,169.4895697,1337.259335,610.9194315,0,1.067662037,0,0,0,0,434.106087,0,540.8975227,60.39206147,515.0622191,932.340475,0,15.45045158,245.2513053,737.80104,226.6118613,0,329.3442635,1890.877832,1063.371301,0,5.706388067,0,0,0,0,779.4343196,0,1004.618956,56.69038885,515.1292148,979.1115482,0,14.05811812,171.2215757,538.0841689,1406.616341,1637.68331,0,4.118007624,0,0,0,0,699.3045042,0,1345.581755,52.50288026,477.3540286,844.5990671,0,18.87094655,193.8783797,480.5321872,1321.820389,1825.104158,0.62002594
122,0,0,0,0,0,45.39851266,65.37820493,107.3354213,86.40020971,86.61191023,0,0,0,0,0,0,0,0,0,0,0,1.619627781,0,6.004739889,1.028766862,7.872097402,11.43048144,0,0.310397797,3.813447996,1.933689841,0.694962526,0,1.100600034,9.287274521,0.302426572,0,0,0,0,0,0,3.599792432,0,9.132895865,1.065390578,8.427157369,16.09033531,0,0.318708131,4.405740309,2.021032439,1.91728788,0,2.417886268,15.37152471,0.610453634,0,0,0,0,0,0,9.373808428,0,11.64847071,1.417234715,12.02394685,16.48994479,0,0.27406695,5.436865535,2.738104794,5.521260209,0,8.016375365,33.35784718,1.037495768,1.446650889,0,0,0,0,0,15.75497502,0,20.31383909,1.936432492,9.871824139,11.73566138,0,0.168931053,1.579444374,3.7526196,21.28648257,0,1.389937743,0,0,0,0,0,13.38887526,0,25.93574117,1.865130636,9.449927074,10.7825362,0,0.241666127,1.690353115,3.603354415,19.65432624,0,0.023865475
123,0,0,0,0,0,650.1554163,876.8611258,1134.988308,1310.656079,1397.831299,0,0,0,0,0,0,0,0,0,0,0,22.15159707,0,87.91590563,39.34321414,119.2066913,106.5721008,0,3.237353869,14.22376802,178.2479378,4.480891588,0,8.715819758,12.82181428,53.23832209,0,0,0,0,0,0,46.45241116,0,129.8831441,44.16036338,129.7721094,143.8302279,0,3.12031794,15.66140567,186.5052819,11.94689239,0,19.15895361,22.38596461,123.9840538,0,0,0,0,0,0,83.30938136,0,127.5135391,47.01498786,135.9755146,147.2316644,0,2.125853201,15.1488825,199.2046608,26.67848744,0,38.94569552,43.07556503,268.7640765,0,0,0,0,0,0,127.8151593,0,215.4976198,21.38274267,87.50043898,177.9561962,0,2.571736368,26.72304599,41.81757194,30.08636877,579.3051986,0,0,0,0,0,0,125.1847919,0,243.947869,21.14645206,85.42152237,162.7337424,0,3.634621674,29.35519903,40.68630671,28.34175803,657.379036,0.011848019
124,1.655236082,1.642099288,1.642099288,6.190732214,3.591463156,3007.036567,4237.217358,5020.15172,6116.993169,6400.423137,0,0,0,0,0,0,1.655236082,0,0,0,0,73.9782018,0,282.1648768,51.25229622,409.9909133,504.6386063,0,13.73136939,126.7506129,946.5438446,26.98230633,0,43.26156832,143.7622786,383.9796923,0,1.642099288,0,0,0,0,170.0331309,0,442.9101389,58.37123346,486.3178545,705.1141227,0,13.98733822,150.8206051,1006.117326,78.06983203,0,99.65480065,250.7508582,775.0701176,0,1.642099288,0,0,0,0,322.9832629,0,398.6011106,61.01326247,508.7087889,609.8509228,0,10.09027687,138.6679188,932.9285331,141.3743143,0,201.451871,386.8933917,1307.588067,0,6.190732214,0,0,0,0,590.4118567,0,743.5421712,45.575606,528.5237496,784.5285336,0,11.17310031,179.1776377,988.6797493,609.5666813,1635.814083,0,3.591463156,0,0,0,0,516.8179406,0,975.8767621,44.83752785,515.3100438,722.7178557,0,16.04381707,196.5739763,954.6922574,559.3353253,1898.217631,0.616578798
125,0,0,0,0,0,5144.436368,7567.682189,9289.70926,11706.9244,12313.3328,0,0,0,0,0,0,0,0,0,0,0,156.4080619,0,639.8849189,64.14350771,519.0134487,893.6303973,0,24.4932709,273.789047,1104.726227,61.55224563,0,105.8905027,816.558543,484.3461976,0,0,0,0,0,0,360.5476487,0,1003.89607,73.69952566,620.7812003,1238.02884,0,24.74327206,321.9403921,1171.515818,169.895466,0,232.8951249,1372.077065,977.6617668,0,0,0,0,0,0,659.0971188,0,871.9281136,77.03598605,665.5344094,1149.804986,0,19.18460156,289.4584916,1277.566931,321.5407604,0,494.0862661,1810.14684,1654.324756,0,0,0,0,0,0,1351.557644,0,1858.280798,65.53212596,907.7893361,1668.13339,0,24.05508242,366.0514624,602.5911891,2419.842412,2443.090964,0,0,0,0,0,0,1177.71598,0,2413.447215,63.73291149,873.0495169,1541.025267,0,34.52706915,403.7150123,580.1807192,2202.032047,3023.907061,0.803602602
126,1.145072521,1.135984643,1.135984643,0.008035371,0.010278418,528.5304084,760.2126033,1033.277656,926.1921688,932.0197619,0,0,0,0,0,0,1.145072521,0,0,0,0,12.07283695,0,45.89420657,6.199994834,68.28888456,133.7143915,0,3.643603187,32.70296693,81.83288488,5.845291958,0,9.464319096,102.4689642,26.40206372,0,1.135984643,0,0,0,0,27.58670309,0,71.67962707,6.704280169,76.18973385,187.5174672,0,3.726676644,38.3597601,85.42403086,16.50982561,0,21.28818703,171.9332573,53.29305441,0,1.135984643,0,0,0,0,60.32354429,0,74.53671729,9.355390852,99.82861122,154.1645685,0,2.556833244,39.38829466,92.83199806,37.76317214,0,54.56874195,311.8955506,96.0642327,0,0.008035371,0,0,0,0,103.8450885,0,136.704208,18.43928722,92.00678336,118.2857092,0,1.701986771,12.57380308,11.03765695,240.5558768,191.041769,0,0.010278418,0,0,0,0,88.76367082,0,174.4559298,17.224333,85.00291318,108.2096806,0,2.422438079,13.56775232,10.34242914,218.1382451,213.8923698,0.089845779
127,0.569421219,0.564902003,0.564902003,0.003995826,0.005111248,4237.58436,6023.622367,7747.17521,11748.57404,11759.87873,0,0,0,0,0,0,0.569421219,0,0,0,0,85.4621113,0,337.161589,54.40691785,456.2395089,996.66245,0,27.26015598,246.3162015,869.1466746,39.21827018,0,65.42409283,826.7451786,233.5412093,0,0.564902003,0,0,0,0,193.1387933,0,519.7017285,60.48104652,525.6386535,1390.277092,0,27.73203252,287.5689447,909.054182,111.1765619,0,147.7311192,1379.714958,471.4072545,0,0.564902003,0,0,0,0,445.9358294,0,569.2427093,68.6466048,619.6019586,1171.892395,0,19.49399894,291.2879068,978.3771986,236.9011693,0,350.6282894,2193.464728,801.7024222,0,0.003995826,0,0,0,0,1250.914521,0,1678.556297,161.618262,1012.828179,1492.38809,0,21.49188378,252.3743799,1283.61919,2288.338929,2306.444307,0,0.005111248,0,0,0,0,1106.482347,0,2208.171284,146.2770286,906.2545629,1231.148807,0,27.56297016,282.1528962,1127.234001,2134.112605,2590.48223,0.90515513
