FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
109,0.000233914,0.000232058,0.000232058,0.000276295,0.000138303,0.485571242,0.558755485,0.69856038,1.24645356,1.458732495,1.03E-05,9.40E-06,9.25E-06,0.00001,0.00001,0.001209429,0.000233914,0,0,1.03E-05,0,0.010681741,0.014212795,0.030295878,0.005720861,0.066614785,0.084529239,0.024455304,0.002831941,0.021442844,0.050791551,0.004810438,0.016976963,0.003487706,0.040860692,0.107858504,0.001209612,0.000232058,0,0,9.40E-06,0,0.027135855,0.005867855,0.046709217,0.005991535,0.069467532,0.122289321,0.005035468,0.002262297,0.022874267,0.051848347,0.013398377,0.011314879,0.007891915,0.055631006,0.111037614,0.00131615,0.000232058,0,0,9.25E-06,0,0.068962861,0.001060568,0.045274097,0.004683899,0.054066027,0.112566496,0.001351359,0.001043652,0.019615628,0.0624633,0.023330829,0.000483249,0.032268102,0.142209785,0.129180528,0.000987616,0.000276295,0,0,0.00001,0,0.14981571,0.000879967,0.100697548,0.005119359,0.082947702,0.231843941,0.000576418,0.001449256,0.02721271,0.024278043,0.416723819,0.204909087,0.000936755,0.000124203,0.0000141,0,0.00001,0,0.165974943,6.30E-05,0.126569128,0.005639514,0.091879678,0.286957757,5.63E-05,0.00205291,0.035569645,0.027096503,0.479427018,0.237446114,0.546269604
110,3.31E-05,3.29E-05,0.0000329,0.0000854,0.0000513,0.12151296,0.136703141,0.179107803,0.239806701,0.271768712,0,0,0,0,0,0,3.31E-05,0,0,0,0,0.004927619,0.006459988,0.015543877,0.004447971,0.017702612,0.024676797,0.006274345,0.000883954,0.002349313,0.012248975,0.00063678,0.002245644,0.000545799,0.001506624,0.021062663,0,3.29E-05,0,0,0,0,0.010527723,0.002372669,0.022051821,0.004862567,0.019271462,0.032816529,0.000917924,0.000664031,0.002390884,0.012903446,0.001725803,0.001408127,0.0012649,0.002007702,0.021517552,0,0.0000329,0,0,0,0,0.023011849,0.000237985,0.023269323,0.005930269,0.022652497,0.041144565,0.000236456,0.000397314,0.00257802,0.017515747,0.004312864,8.63E-05,0.006461706,0.005971818,0.025301128,0,0.0000854,0,0,0,0,0.038829082,9.70E-05,0.036492552,0.00242499,0.027219627,0.059529967,6.13E-05,0.000490863,0.006630106,0.019749177,0.008996911,0.039285152,0,0.0000513,0,0,0,0,0.043270618,1.98E-05,0.039846738,0.002779365,0.030685643,0.067425725,1.93E-05,0.000705284,0.008245874,0.022918098,0.009658285,0.046193895,0.018982765
111,0.000229508,0.000227687,0.000227687,0.000591118,0.000355221,0.577788528,0.679596931,0.944139286,1.103094205,1.29659271,0,0,0,0,0,0,0.000229508,0,0,0,0,0.022207939,0.032078609,0.068317529,0.006396921,0.075163427,0.135336974,0.042382697,0.004907298,0.029957689,0.041403052,0.00683123,0.02626443,0.005384659,0.021149585,0.060006488,0,0.000227687,0,0,0,0,0.054749285,0.013316628,0.105904721,0.006729068,0.078561901,0.191865782,0.008639803,0.00388072,0.032252436,0.042853468,0.019532981,0.018000007,0.012526928,0.029230916,0.061552289,0,0.000227687,0,0,0,0,0.139328346,0.002642152,0.112669604,0.009002294,0.100929645,0.214684156,0.003171167,0.002448756,0.033446904,0.056385709,0.042704785,0.000974366,0.064956818,0.089360472,0.071434113,0,0.000591118,0,0,0,0,0.193912712,0.001107638,0.124515197,0.006818559,0.104715653,0.276742061,0.00076469,0.001901709,0.031822294,0.131503581,0.153440514,0.075849598,0,0.000355221,0,0,0,0,0.210437953,7.55E-05,0.151685784,0.007834026,0.118578372,0.36267222,7.87E-05,0.002870892,0.039928696,0.153397625,0.164116289,0.084916569,0.980818349
112,0.002426418,0.002292907,0.024912586,0.024552869,0.01376849,0.513337508,0.61305932,0.833242082,0.948594581,1.072447109,0.00278,0.00278,0.00278,0.00278,0.00278,0,0.000161456,0.002264962,0,0,0.00278,0.030330746,0.037359704,0.090374515,0.012253545,0.053301872,0.10993355,0.026775535,0.003806261,0.011304754,0.023676622,0.004053265,0.013783235,0.003380564,0.020318185,0.072685156,0,0.000160174,0.002132733,0,0,0.00278,0.071362864,0.014849211,0.138997068,0.012891282,0.05634912,0.146468948,0.003844679,0.002856464,0.011955142,0.024235863,0.010978217,0.008609393,0.007845987,0.027822873,0.073992209,0,0.000160174,0.024752412,0,0,0.00278,0.163566068,0.001363156,0.140546969,0.014888727,0.063545938,0.180572527,0.000851708,0.001513351,0.01207287,0.033992483,0.021883454,0.000417331,0.031468931,0.079572753,0.086985815,0,0.0000849,0.024467969,0,0,0.00278,0.210940197,0.000453817,0.170583153,0.032627917,0.100780097,0.230000377,0.000198557,0.001591093,0.017205626,0.009611382,0.056910811,0.117691554,0,0.0000671,0.01370139,0,0,0.00278,0.240724977,9.19E-05,0.184491222,0.0357165,0.109185721,0.274518103,6.29E-05,0.002292441,0.021161236,0.010719253,0.062117761,0.131365105,0.686456387
113,0,0,0,0,0,0.000120163,0.000184646,0.000510889,0.000784103,0.001062035,0,0,0,0,0,0,0,0,0,0,0,1.32E-05,8.31E-06,1.76E-05,9.63E-07,7.35E-06,4.43E-05,4.75E-06,5.51E-07,1.81E-06,3.89E-06,5.01E-06,8.23E-06,1.67E-06,2.51E-06,0,0,0,0,0,0,0,4.10E-05,3.41E-06,2.70E-05,1.03E-06,7.84E-06,6.83E-05,9.66E-07,4.34E-07,1.93E-06,3.98E-06,1.43E-05,5.57E-06,3.84E-06,5.12E-06,0,0,0,0,0,0,0,0.000169871,6.92E-07,2.95E-05,1.24E-06,9.22E-06,0.000163742,3.73E-07,2.88E-07,1.99E-06,5.46E-06,3.33E-05,2.99E-07,1.99E-05,7.50E-05,0,0,0,0,0,0,0,0.000332447,3.89E-07,4.37E-05,8.15E-07,9.07E-06,0.000252396,1.12E-07,2.78E-07,2.05E-06,1.10E-05,0.000131896,0,0,0,0,0,0,0,0.000423203,2.60E-08,5.21E-05,8.89E-07,1.00E-05,0.000407553,1.13E-08,4.11E-07,2.53E-06,1.25E-05,0.000152786,0,0.007005668
114,0,0,0,0,0,0.016389371,0.019089248,0.025104496,0.0449945,0.052139879,0,0,0,0,0,0,0,0,0,0,0,0.000745097,0.001006337,0.002416058,0.000599258,0.002339931,0.003534231,0.000910713,0.000129559,0.000354981,0.001041708,0.000143214,0.000523074,0.000125728,0.000503034,0.002016449,0,0,0,0,0,0,0.00170529,0.000397488,0.003695643,0.000653999,0.00254958,0.004584784,0.000127966,9.52E-05,0.000374417,0.001134085,0.000398781,0.000336225,0.000300627,0.00067571,0.002059469,0,0,0,0,0,0,0.003928953,3.93E-05,0.004034917,0.000780447,0.002976116,0.005329491,3.05E-05,5.44E-05,0.000389993,0.00156921,0.000805406,1.61E-05,0.001203944,0.001505381,0.002440273,0,0,0,0,0,0,0.008157873,1.99E-05,0.007521041,0.000925229,0.00498897,0.0095864,9.44E-06,7.57E-05,0.000727771,0.006217319,0.003326777,0.003438044,0,0,0,0,0,0,0.009351873,4.19E-06,0.008427409,0.001098301,0.005857674,0.011283023,3.08E-06,0.000112176,0.000930758,0.00744544,0.003821737,0.00380422,0.001817966
115,0,0,0,0,0,0.774857754,0.918102951,1.502018438,2.303146239,2.73997787,0,0,0,0,0,0,0,0,0,0,0,0.030021807,0.039410475,0.084208885,0.004434792,0.057999032,0.115722691,0.034092337,0.003948027,0.048425358,0.041748893,0.012018407,0.042509662,0.008779647,0.107055483,0.144482257,0,0,0,0,0,0,0.073166924,0.015587896,0.124369981,0.004605254,0.059707946,0.162760286,0.006842536,0.00307431,0.050588007,0.04386125,0.032777264,0.027748223,0.019454427,0.145010301,0.148548346,0,0,0,0,0,0,0.202459563,0.00304377,0.130223072,0.006391732,0.073306745,0.21693326,0.002720711,0.00210097,0.050304527,0.054984811,0.066993628,0.001391707,0.093299658,0.425392635,0.172471648,0,0,0,0,0,0,0.399022676,0.001947661,0.219472092,0.011109283,0.09554871,0.329953032,0.000742927,0.001847653,0.030715731,0.0822425,0.880511535,0.250032438,0,0,0,0,0,0,0.452624827,0.000133981,0.269246905,0.013031345,0.110806995,0.458810929,7.69E-05,0.002805084,0.038940698,0.101634589,1.01195853,0.27990705,0.997984664
116,0,0,0,0,0,0.189808004,0.2194072,0.315036125,0.546568289,0.652940776,0,0,0,0,0,0,0,0,0,0,0,0.004946173,0.007040575,0.014973457,0.001212012,0.014890312,0.032326011,0.009987745,0.001156526,0.009852435,0.015823797,0.00178501,0.006772917,0.001385948,0.022678977,0.044976108,0,0,0,0,0,0,0.012277442,0.002915825,0.023156013,0.001268808,0.015499662,0.044234248,0.001960999,0.000880939,0.010549453,0.016498336,0.005254591,0.004778439,0.003319033,0.03083035,0.045983062,0,0,0,0,0,0,0.030892367,0.000558718,0.023802995,0.001656389,0.020601402,0.054727903,0.000778798,0.000601475,0.010484537,0.020301977,0.010956979,0.000246541,0.01641149,0.070962487,0.052052066,0,0,0,0,0,0,0.060986631,0.000376507,0.042368452,0.001255432,0.024771557,0.103770704,0.000241121,0.000599776,0.009902143,0.089205549,0.151998477,0.06109194,0,0,0,0,0,0,0.065509968,2.59E-05,0.052029892,0.001465936,0.028368686,0.143369916,2.50E-05,0.00091062,0.012564959,0.108806207,0.170898168,0.068965551,0.194673621
117,0,0,0,0,0,0.08016581,0.091523045,0.123764389,0.224024853,0.260313025,0,0,0,0,0,0,0,0,0,0,0,0.003386972,0.004303923,0.010345844,0.002018246,0.008981804,0.013317949,0.003359522,0.000467556,0.002090907,0.010627143,0.000496356,0.001707332,0.000409975,0.008211097,0.010441185,0,0,0,0,0,0,0.007682199,0.001665707,0.015454653,0.00205697,0.009053004,0.018003738,0.000506794,0.000356184,0.002101164,0.010857478,0.00127811,0.001014904,0.000899265,0.00994862,0.010644252,0,0,0,0,0,0,0.015713761,0.000154393,0.014719141,0.002354566,0.009872844,0.021026215,0.000119598,0.000191109,0.002025871,0.014650164,0.002064596,4.00E-05,0.002984653,0.025493324,0.012354115,0,0,0,0,0,0,0.023364258,5.58E-05,0.021007097,0.003176743,0.017010769,0.038931266,3.75E-05,0.000300391,0.002291994,0.062292359,0.023451231,0.032105508,0,0,0,0,0,0,0.026948507,1.17E-05,0.023507664,0.003772654,0.019826008,0.046456533,1.22E-05,0.000446457,0.002917373,0.074118321,0.026705375,0.035590188,0.023371646
118,0,0,0,0,0,0.429960542,0.507445473,0.762579008,1.443057312,1.699910879,0,0,0,0,0,0,0,0,0,0,0,0.016618252,0.022843638,0.048759406,0.003055374,0.03334551,0.078915289,0.023516797,0.002722745,0.027360127,0.039647475,0.005768181,0.021263466,0.004377763,0.053115472,0.048651045,0,0,0,0,0,0,0.040188301,0.009126167,0.072736858,0.002989525,0.0333112,0.111319439,0.004739602,0.00212865,0.02882134,0.04043095,0.015904649,0.014049185,0.009818656,0.072095952,0.049785,0,0,0,0,0,0,0.103964756,0.001745042,0.07455801,0.003181821,0.037848004,0.132399926,0.001706373,0.001317241,0.028278681,0.0507791,0.031794381,0.000693045,0.046315711,0.191124046,0.056872869,0,0,0,0,0,0,0.228540151,0.001364119,0.153288755,0.009642431,0.083803865,0.23646528,0.000574858,0.001429564,0.015248166,0.125050102,0.527716108,0.059933911,0,0,0,0,0,0,0.248209173,9.39E-05,0.188454465,0.011154594,0.095946557,0.323244685,5.95E-05,0.002170399,0.019336638,0.151957979,0.588980724,0.070302277,0.976430481
119,0.005586496,0.005269806,0.005269806,0.005576322,0.006903991,0.342708029,0.396228897,0.494724947,0.762249255,0.842800226,0,0,0,0,0,0,0.000187377,0.005399119,0,0,0,0.011479824,0.016494203,0.035163856,0.002968637,0.037783344,0.060016376,0.018500177,0.002141993,0.016386885,0.034322546,0.004074221,0.01556097,0.00320016,0.01889784,0.065716996,0,0.00018589,0.005083916,0,0,0,0.027925282,0.006748646,0.053724881,0.003181229,0.040563274,0.083542858,0.003695532,0.001659839,0.017391837,0.035981355,0.011568777,0.010587194,0.007391228,0.024711065,0.067555898,0,0.00018589,0.005083916,0,0,0,0.061415747,0.001153811,0.049235881,0.003647905,0.045150948,0.092869438,0.001313818,0.001014359,0.015723703,0.043128472,0.019996722,0.000454211,0.030321555,0.0508077,0.078490677,0,0.000104061,0.005472261,0,0,0,0.109018415,0.000713967,0.080215018,0.004407803,0.048760437,0.122248628,0.00037501,0.000932438,0.020129883,0.066113124,0.225321579,0.084012953,0,0.000115063,0.006788928,0,0,0,0.111786801,4.76E-05,0.095526545,0.004877973,0.053146017,0.148345934,3.70E-05,0.001347639,0.024724294,0.076001766,0.222160246,0.104798463,0.371374979
120,0,0,0,0,0,0.404685587,0.480465199,0.713959698,1.049128843,1.256273408,0,0,0,0,0,0,0,0,0,0,0,0.014023196,0.017803513,0.037976111,0.003456639,0.037673575,0.062369333,0.017712788,0.002051112,0.024361725,0.018248806,0.005218352,0.017976064,0.00370046,0.066630376,0.075483536,0,0,0,0,0,0,0.034206472,0.006930164,0.055201211,0.003588055,0.039305139,0.089329495,0.00360326,0.001618769,0.025473387,0.018725387,0.014464976,0.011922072,0.008331278,0.090143467,0.077622068,0,0,0,0,0,0,0.088716884,0.001212281,0.051833326,0.003904458,0.041116047,0.111951988,0.001270867,0.000981248,0.022058275,0.020694192,0.027236441,0.00054595,0.03656428,0.214815061,0.091058401,0,0,0,0,0,0,0.179063094,0.00087509,0.098640434,0.003739605,0.04587696,0.178015851,0.000435838,0.001083969,0.024083219,0.009519762,0.349446121,0.1583489,0,0,0,0,0,0,0.203017406,6.02E-05,0.120978108,0.004368084,0.053218132,0.242373091,4.51E-05,0.001645649,0.030519312,0.011744251,0.4000148,0.188289246,0.572797412
121,0.000139629,0.000138521,0.000138521,0.000675482,0.000563227,0.641452602,0.754939713,1.041913739,1.407369623,1.630026245,0,0,0,0,0,0,0.000139629,0,0,0,0,0.017213979,0.023258163,0.049566138,0.005042937,0.060351127,0.122969198,0.036687492,0.004247933,0.035761682,0.046931469,0.007615145,0.027607648,0.005673161,0.090852175,0.107674355,0,0.000138521,0,0,0,0,0.042882106,0.009471067,0.075372477,0.005364042,0.063881794,0.173868648,0.007409694,0.003328311,0.038111116,0.048551976,0.021479862,0.018639577,0.013004224,0.123518064,0.110056753,0,0.000138521,0,0,0,0,0.104444076,0.001666436,0.071086073,0.005598671,0.063685387,0.17869924,0.002316789,0.001789113,0.033768412,0.058320034,0.037799612,0.000809344,0.053996356,0.302849208,0.125084989,0,0.000675482,0,0,0,0,0.183840706,0.001071447,0.120543589,0.006734899,0.079298811,0.272204573,0.000697604,0.001734725,0.026649947,0.061291754,0.490017832,0.163283736,0,0.000563227,0,0,0,0,0.203739498,7.53E-05,0.151209631,0.007304194,0.086040409,0.334649429,6.74E-05,0.002456799,0.034716682,0.068082336,0.560234945,0.181449642,0.62002594
122,0,0,0,0,0,0.007900378,0.009461582,0.019311438,0.018262146,0.021181882,0,0,0,0,0,0,0,0,0,0,0,0.000286062,0.00040124,0.000854572,9.51E-05,0.001053813,0.001896495,0.000545269,6.31E-05,0.00057894,0.000173057,0.000126402,0.000439752,9.04E-05,0.001202321,9.39E-05,0,0,0,0,0,0,0.000679086,0.00015822,0.001258418,9.19E-05,0.001012084,0.002734059,0.000111674,5.01E-05,0.000604519,0.000175709,0.000348488,0.000290126,0.000202368,0.001648539,9.63E-05,0,0,0,0,0,0,0.001986147,3.40E-05,0.001454924,0.000126022,0.001415426,0.003488396,3.97E-05,3.06E-05,0.000686613,0.000224558,0.000925275,1.86E-05,0.001247133,0.007521862,0.000112152,3.66E-05,0,0,0,0,0,0.003304877,2.06E-05,0.002325256,0.000220929,0.001397606,0.004334283,8.20E-06,2.04E-05,0.000234512,0.000426334,0.005969135,0,3.47E-05,0,0,0,0,0,0.003359324,1.35E-06,0.00270781,0.000250856,0.001571208,0.005995417,8.13E-07,2.96E-05,0.000282137,0.000504243,0.006479106,0,0.023865475
123,0,0,0,0,0,0.088327088,0.098280678,0.127391893,0.174573617,0.197691635,0,0,0,0,0,0,0,0,0,0,0,0.003094696,0.004033736,0.009704484,0.003155611,0.01328113,0.014267339,0.003653563,0.000510271,0.001840657,0.011605771,0.000604002,0.002126302,0.000516359,0.00129275,0.018640415,0,0,0,0,0,0,0.006662082,0.001494187,0.013859974,0.003306296,0.013844282,0.019365826,0.000554672,0.000391247,0.001897976,0.011872405,0.001607637,0.001311906,0.001172941,0.001809166,0.01913008,0,0,0,0,0,0,0.014169191,0.000149138,0.014112615,0.004231687,0.016747392,0.022504957,0.000135171,0.000216044,0.001983167,0.015971146,0.003689964,7.35E-05,0.005507539,0.005198055,0.022702309,0,0,0,0,0,0,0.025591694,6.47E-05,0.024351163,0.002428755,0.013859311,0.038412577,4.00E-05,0.000320848,0.004188041,0.004448515,0.006128933,0.054739049,0,0,0,0,0,0,0.028385397,1.32E-05,0.026577363,0.002810086,0.015731171,0.043144009,1.26E-05,0.00046049,0.005205691,0.005266237,0.00660036,0.063484967,0.011848019
124,0.000299073,0.0002967,0.0002967,0.000768021,0.000491477,0.467778534,0.532135144,0.660781597,1.021546619,1.186577593,0,0,0,0,0,0,0.000299073,0,0,0,0,0.01225654,0.017575941,0.037370826,0.004627976,0.053000457,0.074603437,0.023132197,0.002677924,0.019566421,0.064523698,0.004463013,0.016904524,0.003469817,0.01767671,0.115929051,0,0.0002967,0,0,0,0,0.029854621,0.007176441,0.056970233,0.004925232,0.056428335,0.105526011,0.004697702,0.002109269,0.021047715,0.066972784,0.012896499,0.011701287,0.008154208,0.024697963,0.118976844,0,0.0002967,0,0,0,0,0.067960122,0.001253552,0.053473833,0.005644361,0.062789805,0.112744858,0.001613866,0.001246001,0.019572435,0.078502969,0.023143897,0.000519333,0.034644673,0.059894319,0.137777572,0,0.000768021,0,0,0,0,0.144210063,0.000887264,0.099674533,0.005503429,0.086978751,0.209950589,0.000661444,0.001645212,0.031912203,0.119184019,0.164630091,0.156309021,0,0.000491477,0,0,0,0,0.153112459,6.02E-05,0.120796627,0.006273835,0.097754469,0.25981731,6.68E-05,0.002436592,0.03985936,0.140490604,0.176289593,0.189619768,0.616578798
125,0,0,0,0,0,0.717632017,0.844622963,1.142310966,1.928116823,2.236529487,0,0,0,0,0,0,0,0,0,0,0,0.023737327,0.031770688,0.067829932,0.005407111,0.061208018,0.111749147,0.033019196,0.003823853,0.037713825,0.062700984,0.009259083,0.033076848,0.006817512,0.078838144,0.150680347,0,0,0,0,0,0,0.059627649,0.013039759,0.103958645,0.005805263,0.065701297,0.157303296,0.00663631,0.002981755,0.040084368,0.06514377,0.025536454,0.021841452,0.015281247,0.107236688,0.154445012,0,0,0,0,0,0,0.137143778,0.002145021,0.091758562,0.006529945,0.072766637,0.182647283,0.002308539,0.001782797,0.034805563,0.08616859,0.046426367,0.000970618,0.065060297,0.234460626,0.177336343,0,0,0,0,0,0,0.268979786,0.001567126,0.176744489,0.007191238,0.125363577,0.342251434,0.00091339,0.002272063,0.048925166,0.061607746,0.64624789,0.246052919,0,0,0,0,0,0,0.289784561,0.000106936,0.214947771,0.008315408,0.142885409,0.446545393,9.33E-05,0.003401322,0.061522408,0.074191885,0.71120534,0.283529772,0.803602602
126,0.000132407,0.000131356,0.000131356,0.00000232,0.00000119,0.08581669,0.099526152,0.149271044,0.165047527,0.182636319,0,0,0,0,0,0,0.000132407,0,0,0,0,0.002031316,0.002842438,0.006058745,0.000556201,0.008787294,0.019084087,0.005859744,0.000678429,0.004876548,0.006154993,0.000954297,0.003551937,0.000730374,0.011777123,0.011873164,0,0.000131356,0,0,0,0,0.004959036,0.001152345,0.009172451,0.000561702,0.008775514,0.027128899,0.001194542,0.000536488,0.005168672,0.006261693,0.002692371,0.002399994,0.001675342,0.015763146,0.012083957,0,0.000131356,0,0,0,0,0.013196166,0.000229902,0.009814067,0.000864746,0.012365782,0.027568213,0.000384095,0.000296527,0.005302815,0.008187604,0.006067269,0.000133453,0.008914726,0.042229999,0.01371568,0,0.00000232,0,0,0,0,0.02196512,0.000132945,0.014977293,0.002097564,0.013472479,0.027045474,7.80E-05,0.000193844,0.001787903,0.001359648,0.059641492,0.022295815,0,0.00000119,0,0,0,0,0.022939059,8.88E-06,0.017836155,0.002321898,0.014721955,0.034108781,7.88E-06,0.000287103,0.002199575,0.001543808,0.064077789,0.022583444,0.089845779
127,6.58E-05,6.53E-05,0.0000653,0.00000115,0.000000593,0.589632057,0.685329608,1.039439701,2.021586296,2.306500215,0,0,0,0,0,0,6.58E-05,0,0,0,0,0.013433591,0.018702476,0.039901688,0.004757522,0.056045018,0.129633074,0.039475869,0.004571004,0.03444868,0.052222962,0.006107314,0.022440455,0.004620864,0.086992539,0.076279003,0,6.53E-05,0,0,0,0,0.032493086,0.007511956,0.059848308,0.004947687,0.058029537,0.182766994,0.007974788,0.003582415,0.03635119,0.053482202,0.017298834,0.015219979,0.010639003,0.117063823,0.078119805,0,0.0000653,0,0,0,0,0.091440124,0.001580915,0.06755297,0.006095567,0.072669735,0.192347993,0.002632688,0.002032817,0.037023026,0.072133345,0.03645786,0.000790459,0.052867902,0.313303571,0.090510731,0,0.00000115,0,0,0,0,0.267075026,0.001546354,0.174251066,0.017863443,0.147887968,0.366400907,0.00090823,0.002258877,0.036014543,0.126788104,0.647765603,0.232826175,0,0.000000593,0,0,0,0,0.294274249,0.000107817,0.216642439,0.019179157,0.156544961,0.44168488,8.40E-05,0.00306411,0.046284517,0.141742558,0.734935867,0.251955617,0.90515513
